MeasurementDateGMT,Carbon Monoxide (mg/m3),Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3),Sulphur Dioxide (ug/m3)
2018-03-24 17:00:00,0.1,31.8,70.1,118.8,15.5,31.2,2.6
2018-03-24 18:00:00,0.1,38.7,73.5,133.0,10.9,33.2,2.8
2018-03-24 19:00:00,0.1,29.4,66.3,111.4,14.5,33.2,2.4
2018-03-24 20:00:00,0.1,31.5,69.5,117.8,13.5,35.0,2.3
2018-03-24 21:00:00,0.1,28.8,63.5,107.6,15.3,35.5,2.4
2018-03-24 22:00:00,0.1,29.8,73.1,118.8,11.9,35.2,2.3
2018-03-24 23:00:00,0.1,34.4,76.5,129.2,11.4,35.2,2.5
2018-03-25 00:00:00,0.2,34.6,79.7,132.8,14.8,36.5,2.4
2018-03-25 01:00:00,0.3,21.9,64.8,98.5,5.4,42.5,2.4
2018-03-25 02:00:00,0.2,18.7,53.5,82.1,12.3,39.8,1.9
2018-03-25 03:00:00,0.2,22.0,56.3,90.0,12.4,39.2,1.9
2018-03-25 04:00:00,0.2,29.0,55.3,99.9,15.9,36.2,2.1
2018-03-25 05:00:00,0.1,22.9,47.7,82.8,16.1,35.3,2.0
2018-03-25 06:00:00,0.1,21.1,43.2,75.6,16.8,35.1,1.7
2018-03-25 07:00:00,0.1,16.7,45.1,70.7,30.2,29.7,1.3
2018-03-25 08:00:00,0.1,17.5,46.4,73.2,36.2,32.6,0.9
2018-03-25 09:00:00,0.1,20.7,51.4,83.2,33.0,32.9,1.1
2018-03-25 10:00:00,0.1,28.1,53.7,96.8,30.1,34.2,1.5
2018-03-25 11:00:00,0.1,32.0,58.3,107.3,33.5,35.9,1.6
2018-03-25 12:00:00,0.1,29.1,57.4,102.1,42.2,38.4,1.7
2018-03-25 13:00:00,0.2,24.3,63.3,100.6,48.6,29.8,1.7
2018-03-25 14:00:00,0.2,22.0,50.7,84.5,50.7,18.6,1.3
2018-03-25 15:00:00,0.2,19.2,57.8,87.2,50.3,19.8,1.3
2018-03-25 16:00:00,0.3,28.1,65.0,108.0,41.3,25.2,1.3
2018-03-25 17:00:00,0.3,46.9,82.8,154.7,34.7,27.1,2.5
2018-03-25 18:00:00,0.4,43.0,88.2,154.2,20.0,26.6,2.7
2018-03-25 19:00:00,0.4,40.0,83.9,145.2,26.0,24.8,2.7
2018-03-25 20:00:00,0.4,51.7,82.2,161.5,29.6,25.1,3.0
2018-03-25 21:00:00,0.6,104.6,106.0,266.4,2.6,42.5,4.8
2018-03-25 22:00:00,0.6,89.2,99.5,236.2,2.5,42.4,5.1
2018-03-25 23:00:00,0.5,77.6,91.5,210.4,11.4,29.8,4.8
2018-03-26 00:00:00,0.2,25.7,66.9,106.3,38.7,23.1,2.9
2018-03-26 01:00:00,0.2,24.6,62.0,99.7,36.7,17.6,2.2
2018-03-26 02:00:00,0.2,22.3,55.6,89.8,44.0,16.3,1.8
2018-03-26 03:00:00,0.2,18.0,51.4,79.0,47.6,15.5,1.5
2018-03-26 04:00:00,0.2,22.2,52.5,86.5,48.0,12.8,1.4
2018-03-26 05:00:00,0.3,25.6,69.7,109.0,39.6,14.3,0.1
2018-03-26 06:00:00,0.4,54.3,95.2,178.5,19.9,21.8,2.3
2018-03-26 07:00:00,0.5,84.7,86.4,216.3,13.1,19.5,3.8
2018-03-26 08:00:00,0.4,93.7,101.0,244.6,21.9,20.8,4.3
2018-03-26 09:00:00,0.4,91.3,104.3,244.3,32.1,13.1,4.9
2018-03-26 10:00:00,0.4,100.1,100.0,253.5,32.0,20.5,5.1
2018-03-26 11:00:00,0.5,123.3,102.5,291.6,26.8,24.1,5.5
2018-03-26 12:00:00,0.5,146.2,114.1,338.3,21.1,24.6,6.5
2018-03-26 13:00:00,0.5,142.5,113.9,332.4,22.1,22.1,6.5
2018-03-26 14:00:00,0.6,131.1,113.7,314.7,22.2,22.9,6.5
2018-03-26 15:00:00,0.6,146.2,117.3,341.4,21.6,21.8,6.7
2018-03-26 16:00:00,0.9,192.1,111.9,406.4,15.3,28.2,8.1
2018-03-26 17:00:00,1.2,267.5,153.6,563.8,6.2,34.0,11.0
2018-03-26 18:00:00,1.0,239.4,157.1,524.3,6.6,33.3,10.7
2018-03-26 19:00:00,0.8,163.7,141.9,392.8,6.9,40.5,8.8
2018-03-26 20:00:00,0.8,197.4,141.1,443.8,5.6,33.8,9.0
2018-03-26 21:00:00,0.8,249.5,151.4,533.9,5.4,30.4,10.4
2018-03-26 22:00:00,0.7,164.7,135.4,387.9,8.4,26.1,8.6
2018-03-26 23:00:00,0.4,92.4,100.8,242.4,19.3,26.9,5.9
2018-03-27 00:00:00,0.5,54.7,88.7,172.6,28.0,16.6,4.4
2018-03-27 01:00:00,0.4,42.5,80.6,145.8,32.2,21.0,3.4
2018-03-27 02:00:00,0.3,33.0,69.4,120.1,47.9,17.5,2.5
2018-03-27 03:00:00,0.2,34.4,76.0,128.8,36.0,22.8,2.3
2018-03-27 04:00:00,0.3,81.4,103.9,228.7,23.4,19.3,3.6
2018-03-27 05:00:00,0.5,127.0,122.2,317.0,14.3,20.1,5.3
2018-03-27 06:00:00,0.6,197.8,120.3,423.5,9.0,12.9,7.4
2018-03-27 07:00:00,0.6,322.5,134.0,628.4,4.3,18.6,11.3
2018-03-27 08:00:00,0.6,326.2,136.8,637.0,4.7,21.8,12.0
2018-03-27 09:00:00,0.6,344.9,139.9,668.8,4.0,45.1,11.4
2018-03-27 10:00:00,0.6,415.7,159.9,797.3,3.2,24.6,14.4
2018-03-27 11:00:00,0.4,289.7,122.6,566.9,4.4,22.3,13.4
2018-03-27 12:00:00,0.3,319.5,103.4,593.4,4.3,22.1,13.8
2018-03-27 13:00:00,0.1,172.4,119.8,384.2,8.3,22.5,10.8
2018-03-27 14:00:00,0.2,183.2,125.8,406.7,9.9,26.4,10.3
2018-03-27 15:00:00,0.1,146.4,100.8,325.3,13.2,41.5,8.9
2018-03-27 16:00:00,0.1,88.5,100.1,235.8,23.5,12.4,6.7
2018-03-27 17:00:00,0.3,58.8,84.3,174.4,32.9,12.5,4.9
2018-03-27 18:00:00,0.3,56.5,93.8,180.4,31.1,14.9,4.3
2018-03-27 19:00:00,0.3,44.5,88.9,157.2,34.8,14.8,3.5
2018-03-27 20:00:00,0.4,71.7,105.6,215.5,19.2,21.1,4.3
2018-03-27 21:00:00,0.4,85.3,114.4,245.2,12.6,23.1,4.9
2018-03-27 22:00:00,0.4,95.2,111.9,257.9,10.5,27.8,5.3
2018-03-27 23:00:00,0.4,102.1,102.4,258.9,9.0,33.6,5.7
2018-03-28 00:00:00,0.3,86.6,95.2,227.9,14.3,34.1,5.6
2018-03-28 01:00:00,0.2,61.3,77.0,171.0,26.2,27.8,4.6
2018-03-28 02:00:00,0.2,60.5,85.6,178.3,25.4,21.5,4.4
2018-03-28 03:00:00,0.2,63.7,87.6,185.2,20.7,18.0,4.3
2018-03-28 04:00:00,0.2,100.9,98.5,253.3,13.4,16.3,5.3
2018-03-28 05:00:00,0.6,260.7,133.2,532.9,5.5,25.5,9.6
2018-03-28 06:00:00,0.7,322.9,184.2,679.3,7.1,23.6,13.0
2018-03-28 07:00:00,0.5,202.7,130.8,441.7,17.1,16.1,11.5
2018-03-28 08:00:00,0.4,216.4,146.4,478.3,16.2,17.5,7.8
2018-03-28 09:00:00,0.6,322.8,140.6,635.6,3.7,25.9,12.3
2018-03-28 10:00:00,0.5,257.4,150.4,545.1,6.8,18.8,10.9
2018-03-28 11:00:00,0.3,97.6,103.7,253.4,16.4,12.7,4.3
2018-03-28 12:00:00,0.3,104.6,116.0,276.3,21.1,11.3,4.9
2018-03-28 13:00:00,0.2,56.0,81.0,166.9,32.4,9.3,3.5
2018-03-28 14:00:00,0.1,36.1,70.1,125.4,41.1,3.7,2.5
2018-03-28 15:00:00,0.3,60.2,87.6,180.0,33.9,7.5,3.3
2018-03-28 16:00:00,0.4,95.2,128.9,274.9,23.5,18.6,4.7
2018-03-28 17:00:00,0.5,92.2,100.0,241.4,29.6,15.2,5.1
2018-03-28 18:00:00,0.6,191.3,129.9,423.2,8.1,15.3,7.3
2018-03-28 19:00:00,0.7,225.4,148.2,493.8,4.1,26.5,9.7
2018-03-28 20:00:00,0.9,278.5,155.6,582.6,3.4,31.0,11.9
2018-03-28 21:00:00,0.8,252.4,138.7,525.8,3.0,36.4,11.8
2018-03-28 22:00:00,0.7,220.7,133.8,472.3,4.5,29.8,10.8
2018-03-28 23:00:00,0.5,148.8,108.1,336.3,4.9,30.2,8.6
2018-03-29 00:00:00,0.3,101.2,102.5,257.7,8.0,25.9,7.1
2018-03-29 01:00:00,0.3,73.7,81.6,194.7,13.4,27.0,5.4
2018-03-29 02:00:00,0.2,66.1,82.4,183.8,18.0,19.3,4.7
2018-03-29 03:00:00,0.2,67.3,81.0,184.2,20.0,24.1,4.4
2018-03-29 04:00:00,0.3,100.2,91.5,245.2,13.6,29.0,5.1
2018-03-29 05:00:00,0.7,298.2,142.3,599.6,3.5,29.5,10.5
2018-03-29 06:00:00,0.9,321.4,143.7,636.6,3.5,32.2,13.2
2018-03-29 07:00:00,0.7,345.6,153.9,683.8,3.9,39.1,14.6
2018-03-29 08:00:00,0.6,327.0,143.6,645.0,5.6,31.2,14.4
2018-03-29 09:00:00,0.4,219.5,129.7,466.2,9.5,36.4,11.5
2018-03-29 10:00:00,0.4,218.1,124.8,459.3,14.5,41.4,10.4
2018-03-29 11:00:00,0.4,185.1,119.1,402.8,16.0,27.4,9.1
2018-03-29 12:00:00,0.4,202.2,113.2,423.2,16.9,30.1,8.6
2018-03-29 13:00:00,0.4,172.9,136.9,402.1,14.2,26.8,8.2
2018-03-29 14:00:00,0.4,222.8,130.5,472.1,9.6,18.5,9.4
2018-03-29 15:00:00,0.4,188.9,139.6,429.3,16.9,18.5,8.6
2018-03-29 16:00:00,0.5,177.4,142.1,414.1,10.9,20.6,8.2
2018-03-29 17:00:00,0.6,216.0,147.1,478.2,7.4,18.8,9.0
2018-03-29 18:00:00,0.5,174.2,139.4,406.5,6.5,19.2,8.6
2018-03-29 19:00:00,0.5,182.1,129.8,409.1,7.9,19.6,8.8
2018-03-29 20:00:00,0.4,142.0,128.9,346.7,8.5,16.1,7.4
2018-03-29 21:00:00,0.4,168.9,148.5,407.4,6.9,20.5,8.2
2018-03-29 22:00:00,0.4,145.4,133.4,356.4,8.2,19.1,7.8
2018-03-29 23:00:00,0.4,92.5,111.6,253.4,16.1,16.6,5.9
2018-03-30 00:00:00,0.2,75.5,110.3,226.0,17.5,17.1,5.1
2018-03-30 01:00:00,0.2,38.5,84.0,143.0,26.8,16.4,3.4
2018-03-30 02:00:00,0.1,40.4,85.0,147.0,23.4,16.9,3.3
2018-03-30 03:00:00,0.2,51.9,92.1,171.7,20.5,17.5,3.7
2018-03-30 04:00:00,0.1,43.7,82.0,149.0,25.0,13.5,3.5
2018-03-30 05:00:00,0.2,120.4,112.3,296.9,11.1,20.4,5.7
2018-03-30 06:00:00,0.1,102.0,99.7,256.2,15.0,20.7,6.0
2018-03-30 07:00:00,0.2,104.3,98.4,258.4,19.1,27.2,6.2
2018-03-30 08:00:00,0.1,113.4,97.0,270.9,28.3,26.1,6.1
2018-03-30 09:00:00,0.2,119.0,109.6,292.1,20.5,27.0,6.3
2018-03-30 10:00:00,0.3,130.5,116.8,316.9,15.2,23.1,7.0
2018-03-30 11:00:00,0.1,80.6,92.3,215.9,22.6,19.1,5.7
2018-03-30 12:00:00,0.2,85.4,108.4,239.3,19.8,16.6,5.1
2018-03-30 13:00:00,0.3,130.2,116.1,315.7,17.7,17.7,6.8
2018-03-30 14:00:00,0.2,110.5,108.5,277.9,22.3,14.8,6.5
2018-03-30 15:00:00,0.0,38.6,78.3,137.5,37.0,10.3,4.1
2018-03-30 16:00:00,0.0,32.3,77.7,127.2,30.0,13.5,2.9
2018-03-30 17:00:00,0.3,104.1,124.5,284.1,10.0,19.0,5.5
2018-03-30 18:00:00,0.1,67.5,91.5,195.0,14.5,13.7,5.0
2018-03-30 19:00:00,0.3,92.0,95.9,237.0,19.1,11.6,5.1
2018-03-30 20:00:00,0.3,83.4,112.9,240.7,19.1,11.1,4.9
2018-03-30 21:00:00,0.4,99.0,110.3,262.1,12.6,11.4,5.8
2018-03-30 22:00:00,0.3,99.6,102.0,254.8,15.7,9.4,5.6
2018-03-30 23:00:00,0.2,66.9,88.6,191.1,22.8,15.5,4.9
2018-03-31 00:00:00,0.2,48.9,80.3,155.2,27.0,14.8,4.3
2018-03-31 01:00:00,0.3,49.5,73.5,149.4,26.0,15.7,3.9
2018-03-31 02:00:00,0.3,51.0,77.2,155.4,27.3,18.1,4.0
2018-03-31 03:00:00,0.2,48.6,73.0,147.6,26.8,9.2,3.9
2018-03-31 04:00:00,0.3,53.3,73.2,154.9,26.5,10.5,3.9
2018-03-31 05:00:00,0.4,120.8,92.6,277.8,13.3,11.0,5.9
2018-03-31 06:00:00,0.4,145.7,107.2,330.7,9.0,13.0,7.8
2018-03-31 07:00:00,0.4,143.1,105.7,325.1,11.6,16.1,7.9
2018-03-31 08:00:00,0.4,173.9,114.3,380.9,11.1,21.7,9.0
2018-03-31 09:00:00,0.6,242.2,130.9,502.3,7.4,25.2,11.1
2018-03-31 10:00:00,0.7,260.5,112.9,512.4,5.8,15.7,12.1
2018-03-31 11:00:00,0.7,213.2,116.7,443.6,7.1,16.5,11.3
2018-03-31 12:00:00,0.6,165.5,117.6,371.3,11.6,11.5,9.2
2018-03-31 13:00:00,0.4,111.8,99.7,271.2,20.8,13.0,8.1
2018-03-31 14:00:00,0.2,50.6,68.2,145.8,32.2,7.9,5.5
2018-03-31 15:00:00,0.2,49.5,72.8,148.8,32.5,11.6,4.4
2018-03-31 16:00:00,0.3,57.0,82.9,170.2,29.4,13.5,4.3
2018-03-31 17:00:00,0.2,28.6,68.7,112.6,40.6,5.5,2.6
2018-03-31 18:00:00,0.1,17.7,63.6,90.8,41.0,6.7,2.5
2018-03-31 19:00:00,0.1,14.1,55.2,76.8,47.4,5.5,1.9
2018-03-31 20:00:00,0.2,11.8,50.6,68.6,42.7,7.6,1.9
2018-03-31 21:00:00,0.2,9.8,44.4,59.5,48.8,10.0,1.7
2018-03-31 22:00:00,0.2,9.3,39.6,54.0,54.8,9.3,1.2
2018-03-31 23:00:00,0.2,9.3,43.0,57.2,50.3,11.0,1.3
2018-04-01 00:00:00,,8.0,38.6,50.9,54.0,9.6,0.8
2018-04-01 01:00:00,,8.3,44.0,56.7,48.4,10.0,1.0
2018-04-01 02:00:00,0.1,7.5,38.5,49.9,57.6,11.5,0.8
2018-04-01 03:00:00,0.1,6.9,37.8,48.5,56.5,12.9,0.7
2018-04-01 04:00:00,0.1,7.3,38.1,49.2,56.5,10.7,0.7
2018-04-01 05:00:00,0.1,10.2,47.7,63.4,49.1,9.5,0.7
2018-04-01 06:00:00,0.1,12.1,49.1,67.6,47.6,10.4,0.9
2018-04-01 07:00:00,0.1,20.8,52.5,84.4,43.4,10.5,1.3
2018-04-01 08:00:00,0.2,29.1,62.9,107.6,39.6,9.9,1.4
2018-04-01 09:00:00,0.2,21.6,54.5,87.7,50.3,12.7,1.3
2018-04-01 10:00:00,0.2,41.5,66.6,130.2,42.3,9.1,1.7
2018-04-01 11:00:00,0.2,32.8,70.7,121.1,38.5,13.6,1.7
2018-04-01 12:00:00,0.3,56.5,83.8,170.4,34.5,11.2,2.5
2018-04-01 13:00:00,0.3,68.0,88.9,193.3,31.8,15.4,3.2
2018-04-01 14:00:00,0.3,40.5,79.1,141.1,37.9,13.0,2.3
2018-04-01 15:00:00,0.5,94.2,108.9,253.3,22.0,21.8,3.5
2018-04-01 16:00:00,0.4,85.0,103.0,233.2,19.9,20.6,4.2
2018-04-01 17:00:00,0.6,106.8,111.5,275.3,19.1,23.1,5.1
2018-04-01 18:00:00,0.5,90.8,115.0,254.1,20.3,23.5,4.5
2018-04-01 19:00:00,0.4,70.2,95.7,203.4,22.6,26.2,3.6
2018-04-01 20:00:00,0.5,61.7,94.9,189.5,20.1,27.3,3.4
2018-04-01 21:00:00,0.4,73.7,106.1,219.0,20.3,18.7,3.6
2018-04-01 22:00:00,0.2,53.7,85.8,168.2,39.4,13.6,2.8
2018-04-01 23:00:00,0.1,40.3,80.3,142.1,44.3,13.9,2.1
2018-04-02 00:00:00,,,,,43.4,14.2,1.8
2018-04-02 01:00:00,,25.8,66.9,106.5,46.5,15.3,1.5
2018-04-02 02:00:00,0.2,20.2,59.3,90.3,46.7,15.4,1.5
2018-04-02 03:00:00,0.2,27.4,66.7,108.8,39.8,11.0,1.6
2018-04-02 04:00:00,0.2,37.2,77.4,134.4,33.3,12.4,1.8
2018-04-02 05:00:00,0.1,66.8,97.5,200.0,17.8,11.8,3.0
2018-04-02 06:00:00,0.2,92.5,106.8,248.8,10.7,15.7,4.3
2018-04-02 07:00:00,0.2,97.9,107.5,257.6,9.9,20.2,5.1
2018-04-02 08:00:00,0.2,119.2,112.5,295.3,10.8,21.0,5.9
2018-04-02 09:00:00,0.1,99.9,102.7,255.9,14.5,19.2,5.7
2018-04-02 10:00:00,0.2,118.6,106.1,287.9,13.4,16.6,6.0
2018-04-02 11:00:00,0.3,147.9,120.2,347.1,10.5,21.4,6.7
2018-04-02 12:00:00,0.4,150.8,124.8,356.0,8.2,22.0,7.1
2018-04-02 13:00:00,0.4,173.4,126.2,392.0,7.2,21.1,7.9
2018-04-02 14:00:00,0.4,201.9,140.8,450.4,6.2,20.2,9.1
2018-04-02 15:00:00,0.3,167.4,128.6,385.2,7.8,20.0,8.5
2018-04-02 16:00:00,0.3,145.8,120.6,344.1,9.1,23.1,8.0
2018-04-02 17:00:00,0.4,163.8,152.8,404.0,7.6,21.9,8.3
2018-04-02 18:00:00,0.4,152.4,137.1,370.8,5.9,24.0,7.8
2018-04-02 19:00:00,0.3,123.4,121.5,310.7,6.7,22.5,7.1
2018-04-02 20:00:00,0.3,116.6,109.6,288.4,7.6,25.5,6.9
2018-04-02 21:00:00,0.2,108.3,106.5,272.6,11.4,19.4,6.2
2018-04-02 22:00:00,0.1,82.0,96.7,222.4,20.4,18.0,5.6
2018-04-02 23:00:00,0.1,63.2,92.9,189.8,21.3,15.1,4.8
2018-04-03 00:00:00,0.2,47.7,84.2,157.3,27.5,12.4,4.1
2018-04-03 01:00:00,0.2,43.1,84.8,150.8,30.9,11.6,3.9
2018-04-03 02:00:00,0.1,46.9,87.0,158.8,24.6,11.6,3.8
2018-04-03 03:00:00,0.1,43.3,77.3,143.6,33.5,13.2,3.7
2018-04-03 04:00:00,0.2,54.6,84.7,168.4,31.3,14.4,3.9
2018-04-03 05:00:00,,175.9,116.6,386.4,10.8,16.5,6.9
2018-04-03 06:00:00,0.6,237.3,159.4,523.3,6.2,17.4,10.6
2018-04-03 07:00:00,0.6,290.2,188.1,633.1,5.2,21.3,12.1
2018-04-03 08:00:00,0.5,278.2,145.5,572.1,7.2,21.9,12.7
2018-04-03 09:00:00,0.4,232.2,159.8,515.8,9.0,18.6,11.7
2018-04-03 10:00:00,0.4,248.9,136.4,518.1,8.2,20.5,11.3
2018-04-03 11:00:00,0.5,239.9,117.1,484.9,10.1,28.7,10.6
2018-04-03 12:00:00,0.5,216.5,122.5,454.5,14.3,35.5,9.7
2018-04-03 13:00:00,0.5,184.0,129.3,411.4,18.7,33.0,7.7
2018-04-03 14:00:00,0.5,157.2,125.6,366.7,24.2,31.9,7.5
2018-04-03 15:00:00,0.6,155.1,128.7,366.5,22.7,33.2,6.8
2018-04-03 16:00:00,0.7,186.6,140.8,427.0,15.6,23.4,8.2
2018-04-03 17:00:00,0.7,141.6,139.2,356.4,20.5,33.9,7.7
2018-04-03 18:00:00,0.5,106.4,112.0,275.0,25.0,36.4,6.5
2018-04-03 19:00:00,0.4,85.8,106.8,238.4,29.3,29.5,5.7
2018-04-03 20:00:00,0.4,81.1,110.9,235.3,25.4,27.4,5.3
2018-04-03 21:00:00,0.5,110.2,124.2,293.2,14.0,31.6,6.0
2018-04-03 22:00:00,0.4,85.5,109.4,240.5,13.8,24.3,5.5
2018-04-03 23:00:00,0.4,70.9,103.1,211.8,15.6,23.4,5.1
2018-04-04 00:00:00,0.2,53.8,94.5,177.0,22.9,19.1,4.5
2018-04-04 01:00:00,0.1,28.1,68.4,111.5,42.8,15.5,3.2
2018-04-04 02:00:00,0.1,35.7,74.9,129.7,35.3,16.3,2.9
2018-04-04 03:00:00,0.1,37.6,74.0,131.6,37.4,15.8,3.2
2018-04-04 04:00:00,0.1,35.4,74.3,128.6,43.1,11.0,3.1
2018-04-04 05:00:00,0.3,113.0,108.9,282.1,16.6,14.6,4.8
2018-04-04 06:00:00,0.6,191.6,135.8,429.6,8.6,16.4,7.7
2018-04-04 07:00:00,0.5,212.2,138.4,463.7,8.6,22.4,9.3
2018-04-04 08:00:00,0.4,215.6,140.2,470.8,13.5,27.8,9.6
2018-04-04 09:00:00,0.5,228.7,124.8,475.4,14.7,34.7,9.5
2018-04-04 10:00:00,0.6,194.8,105.1,403.8,15.8,37.2,8.5
2018-04-04 11:00:00,,,,,,41.2,
2018-04-04 12:00:00,0.4,,,,14.2,,
2018-04-04 13:00:00,0.4,180.3,119.3,395.7,20.4,23.3,9.5
2018-04-04 14:00:00,0.4,187.1,145.8,432.6,16.6,14.4,9.5
2018-04-04 15:00:00,0.5,172.5,137.7,402.1,21.9,23.4,9.2
2018-04-04 16:00:00,0.6,158.1,144.1,386.5,23.7,21.5,8.3
2018-04-04 17:00:00,0.7,169.8,145.8,406.3,18.8,24.9,8.5
2018-04-04 18:00:00,0.5,140.5,130.3,345.8,17.5,22.0,7.6
2018-04-04 19:00:00,0.4,193.1,141.5,437.6,14.8,18.2,8.5
2018-04-04 20:00:00,0.5,166.2,135.1,389.9,11.1,14.9,8.3
2018-04-04 21:00:00,0.4,86.8,111.0,244.1,31.6,8.8,6.2
2018-04-04 22:00:00,0.4,82.7,92.4,219.3,28.4,11.5,5.5
2018-04-04 23:00:00,0.3,48.7,77.9,152.6,38.7,11.1,4.1
2018-04-05 00:00:00,0.1,37.1,69.4,126.3,47.2,4.3,3.1
2018-04-05 01:00:00,0.1,16.9,48.9,74.8,70.9,4.9,1.7
2018-04-05 02:00:00,0.1,10.3,43.5,59.4,73.4,-1.2,1.3
2018-04-05 03:00:00,0.2,7.5,42.4,53.9,72.5,2.9,0.8
2018-04-05 04:00:00,0.2,9.7,47.2,62.2,62.6,3.4,0.8
2018-04-05 05:00:00,0.2,16.7,59.6,85.2,49.5,5.3,1.2
2018-04-05 06:00:00,0.3,32.3,75.0,124.5,34.3,9.2,1.8
2018-04-05 07:00:00,0.3,26.4,59.2,99.7,51.6,6.5,1.8
2018-04-05 08:00:00,0.3,34.3,76.1,128.8,45.6,10.0,2.0
2018-04-05 09:00:00,0.3,59.1,77.7,168.4,39.4,13.3,2.9
2018-04-05 10:00:00,0.4,76.1,77.2,193.8,40.8,11.2,3.1
2018-04-05 11:00:00,0.6,118.4,98.9,280.4,30.9,19.8,5.0
2018-04-05 12:00:00,0.8,209.2,146.2,466.9,18.7,31.6,7.9
2018-04-05 13:00:00,0.8,220.9,142.2,480.9,18.1,26.1,9.2
2018-04-05 14:00:00,0.8,226.1,137.0,483.7,12.9,28.2,9.8
2018-04-05 15:00:00,0.8,221.2,168.3,507.4,15.6,27.6,10.2
2018-04-05 16:00:00,0.9,266.0,148.6,556.4,10.4,32.9,11.1
2018-04-05 17:00:00,0.8,194.6,146.5,444.8,11.5,31.5,8.8
2018-04-05 18:00:00,0.9,167.4,141.1,397.7,11.4,28.2,7.6
2018-04-05 19:00:00,0.7,136.3,145.3,354.3,13.8,27.2,6.6
2018-04-05 20:00:00,0.5,120.6,116.2,301.1,16.9,26.4,5.7
2018-04-05 21:00:00,0.6,105.3,119.3,280.7,22.9,22.3,4.9
2018-04-05 22:00:00,0.4,75.5,109.1,224.9,27.2,18.2,3.3
2018-04-05 23:00:00,0.3,38.2,81.1,139.6,41.9,18.2,2.3
2018-04-06 00:00:00,0.3,23.1,73.8,109.2,47.0,14.5,1.2
2018-04-06 01:00:00,0.2,14.6,57.1,79.5,52.6,12.6,0.8
2018-04-06 02:00:00,0.1,15.8,57.0,81.2,49.6,16.5,0.6
2018-04-06 03:00:00,0.2,16.2,59.4,84.3,51.9,15.6,0.7
2018-04-06 04:00:00,0.2,24.4,62.7,100.2,39.6,21.0,1.1
2018-04-06 05:00:00,0.3,94.4,95.2,239.9,17.8,22.8,3.1
2018-04-06 06:00:00,0.5,134.3,119.0,324.9,13.4,58.6,5.5
2018-04-06 07:00:00,0.4,148.7,129.6,357.6,13.9,42.1,6.5
2018-04-06 08:00:00,0.4,128.1,141.1,337.5,18.7,30.3,6.0
2018-04-06 09:00:00,0.3,163.8,105.9,357.1,18.6,35.4,6.3
2018-04-06 10:00:00,0.4,150.5,118.8,349.5,20.2,32.4,6.3
2018-04-06 11:00:00,0.3,118.9,114.5,296.9,27.4,29.7,5.5
2018-04-06 12:00:00,0.3,127.3,133.7,328.8,26.9,29.0,5.2
2018-04-06 13:00:00,0.4,145.4,131.7,354.7,19.4,31.0,5.9
2018-04-06 14:00:00,0.3,136.2,147.9,356.8,20.6,33.0,6.0
2018-04-06 15:00:00,0.4,160.8,151.5,398.1,16.6,34.8,6.7
2018-04-06 16:00:00,0.5,137.6,147.3,358.2,21.4,34.7,6.3
2018-04-06 17:00:00,0.7,142.0,156.8,374.5,13.5,35.5,6.3
2018-04-06 18:00:00,0.6,137.8,153.0,364.3,9.7,34.3,6.8
2018-04-06 19:00:00,0.4,121.4,151.1,337.2,10.4,38.4,6.5
2018-04-06 20:00:00,0.4,110.0,147.3,316.0,13.1,33.4,5.7
2018-04-06 21:00:00,0.3,74.6,122.8,237.3,17.8,36.6,5.1
2018-04-06 22:00:00,0.2,91.0,126.9,266.4,12.1,30.0,4.9
2018-04-06 23:00:00,0.4,89.2,126.1,262.8,11.7,30.3,4.9
2018-04-07 00:00:00,0.2,69.9,111.7,218.8,14.2,29.2,4.5
2018-04-07 01:00:00,0.2,50.4,112.8,190.0,2.1,32.6,3.8
2018-04-07 02:00:00,0.1,35.0,104.5,158.1,5.4,28.8,3.3
2018-04-07 03:00:00,0.1,32.4,92.4,142.1,12.4,27.9,2.8
2018-04-07 04:00:00,0.1,37.8,96.3,154.3,9.4,26.3,2.4
2018-04-07 05:00:00,0.1,69.3,105.9,212.1,4.1,33.7,3.5
2018-04-07 06:00:00,0.3,155.7,126.4,365.1,3.5,36.2,6.7
2018-04-07 07:00:00,0.3,170.3,119.0,380.1,3.5,53.1,7.6
2018-04-07 08:00:00,0.3,170.4,124.2,385.4,3.5,49.2,8.7
2018-04-07 09:00:00,0.2,186.3,148.1,433.8,5.7,40.9,9.1
2018-04-07 10:00:00,0.1,165.7,135.7,389.7,11.3,27.0,8.3
2018-04-07 11:00:00,0.1,142.4,130.2,348.5,14.2,34.0,7.6
2018-04-07 12:00:00,0.1,154.2,129.0,365.4,11.7,31.6,7.8
2018-04-07 13:00:00,0.1,159.6,128.7,373.4,13.1,39.0,7.9
2018-04-07 14:00:00,0.1,166.7,138.5,394.0,12.4,35.6,8.2
2018-04-07 15:00:00,0.2,143.4,134.3,354.1,18.4,32.1,7.8
2018-04-07 16:00:00,0.3,163.5,143.6,394.3,13.0,42.9,7.8
2018-04-07 17:00:00,0.4,167.6,144.6,401.6,11.8,39.8,8.2
2018-04-07 18:00:00,0.4,156.9,135.0,375.6,7.3,42.8,7.5
2018-04-07 19:00:00,0.4,165.5,144.9,398.6,5.5,45.5,8.1
