MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),PM10 Particulate (ug/m3),Sulphur Dioxide (ug/m3)
2016-04-27 13:00:00,12.3,21.7,40.6,,
2016-04-27 14:00:00,14.9,28.5,51.3,17.6,
2016-04-27 15:00:00,18.7,41.0,69.6,16.4,
2016-04-27 16:00:00,31.6,65.3,113.8,28.4,
2016-04-27 17:00:00,21.2,49.3,81.8,21.8,
2016-04-27 18:00:00,18.7,50.1,78.8,19.5,
2016-04-27 19:00:00,22.5,55.0,89.4,16.9,
2016-04-27 20:00:00,35.8,62.6,117.4,12.8,
2016-04-27 21:00:00,30.4,65.7,112.3,22.7,
2016-04-27 22:00:00,3.8,33.8,39.6,18.6,
2016-04-27 23:00:00,0.6,29.0,30.0,24.2,
2016-04-28 00:00:00,3.0,32.1,36.6,23.7,
2016-04-28 01:00:00,-0.4,20.3,19.6,25.5,
2016-04-28 02:00:00,0.6,29.0,30.0,26.9,
2016-04-28 03:00:00,19.6,50.7,80.8,28.5,
2016-04-28 04:00:00,20.9,54.4,86.4,30.7,
2016-04-28 05:00:00,29.4,56.0,101.1,27.8,
2016-04-28 06:00:00,25.6,52.7,92.0,25.1,
2016-04-28 07:00:00,17.7,42.5,69.6,16.4,
2016-04-28 08:00:00,13.9,31.0,52.4,,
2016-04-28 09:00:00,11.4,22.7,40.2,22.1,
2016-04-28 10:00:00,13.0,29.4,49.3,9.5,
2016-04-28 11:00:00,28.5,39.2,82.9,30.5,
2016-04-28 12:00:00,19.6,34.0,64.0,24.6,
2016-04-28 13:00:00,22.2,39.7,73.7,29.0,
2016-04-28 14:00:00,27.9,39.1,81.8,29.7,
2016-04-28 15:00:00,38.0,61.2,119.5,33.6,
2016-04-28 16:00:00,26.0,46.6,86.4,30.7,
2016-04-28 17:00:00,26.6,51.2,92.0,28.3,
2016-04-28 18:00:00,21.2,52.4,84.9,28.8,
2016-04-28 19:00:00,21.5,43.8,76.8,20.8,
2016-04-28 20:00:00,23.4,44.4,80.3,21.4,
2016-04-28 21:00:00,13.6,33.0,53.9,10.3,
2016-04-28 22:00:00,6.3,20.8,30.5,10.9,
2016-04-28 23:00:00,1.3,14.3,16.3,1.7,
2016-04-29 00:00:00,0.8,11.6,12.9,8.3,
2016-04-29 01:00:00,0.0,14.2,14.2,32.8,
2016-04-29 02:00:00,0.9,17.4,18.8,12.9,
2016-04-29 03:00:00,2.5,19.0,22.9,11.9,
2016-04-29 04:00:00,3.8,22.6,28.5,12.3,
2016-04-29 05:00:00,11.1,32.3,49.3,16.3,
2016-04-29 06:00:00,13.9,34.1,55.4,20.6,
2016-04-29 07:00:00,16.1,37.8,62.5,22.9,
2016-04-29 08:00:00,14.2,31.5,53.4,,
2016-04-29 09:00:00,11.1,23.7,40.7,,
2016-04-29 10:00:00,13.6,23.4,44.2,27.4,
2016-04-29 11:00:00,17.4,30.8,57.5,20.9,
2016-04-29 12:00:00,14.2,23.4,45.3,28.8,
2016-04-29 13:00:00,28.5,44.8,88.5,14.3,
2016-04-29 14:00:00,20.0,35.0,65.6,25.4,
2016-04-29 15:00:00,2.2,12.4,15.8,11.7,
2016-04-29 16:00:00,2.2,14.9,18.3,-1.0,
2016-04-29 17:00:00,2.9,16.0,20.3,,
2016-04-29 18:00:00,1.9,21.0,23.9,10.9,
2016-04-29 19:00:00,5.1,41.1,48.8,15.3,
2016-04-29 20:00:00,4.1,44.0,50.4,14.1,
2016-04-29 21:00:00,0.3,40.7,41.2,10.1,
2016-04-29 22:00:00,12.4,55.8,74.8,19.6,
2016-04-29 23:00:00,2.2,36.8,40.2,17.1,
2016-04-30 00:00:00,0.8,46.9,48.2,16.0,
2016-04-30 01:00:00,4.6,39.7,46.8,15.3,
2016-04-30 02:00:00,7.3,41.7,52.9,11.4,
2016-04-30 03:00:00,8.6,45.4,58.5,11.1,
2016-04-30 04:00:00,20.3,59.5,90.5,18.1,
2016-04-30 05:00:00,7.0,43.2,53.9,17.1,
2016-04-30 06:00:00,13.3,35.1,55.4,16.6,
2016-04-30 07:00:00,4.8,20.2,27.5,,
2016-04-30 08:00:00,5.4,16.7,24.9,,
2016-04-30 09:00:00,7.9,19.4,31.5,,
2016-04-30 10:00:00,2.2,11.4,14.8,7.5,
2016-04-30 11:00:00,3.2,12.9,17.8,6.1,
2016-04-30 12:00:00,2.5,12.4,16.3,21.5,
2016-04-30 13:00:00,1.3,11.3,13.2,18.7,
2016-04-30 14:00:00,1.6,11.8,14.2,14.9,
2016-04-30 15:00:00,13.6,29.0,49.9,28.6,
2016-04-30 16:00:00,10.8,29.3,45.8,10.6,
2016-04-30 17:00:00,1.3,12.3,14.2,13.2,
2016-04-30 18:00:00,1.0,15.3,16.8,19.0,
2016-04-30 19:00:00,2.5,31.7,35.6,13.6,
2016-04-30 20:00:00,0.3,41.2,41.7,14.9,
2016-04-30 21:00:00,0.6,41.8,42.7,25.6,
2016-04-30 22:00:00,1.0,46.4,47.8,26.0,
2016-04-30 23:00:00,1.6,51.5,53.9,25.4,
2016-05-01 00:00:00,12.3,64.0,82.8,22.9,
2016-05-01 01:00:00,28.7,70.6,114.7,28.8,
2016-05-01 02:00:00,45.6,68.5,138.4,28.2,
2016-05-01 03:00:00,52.3,59.3,139.4,27.3,
2016-05-01 04:00:00,70.7,63.2,171.5,23.8,
2016-05-01 05:00:00,70.7,60.6,169.0,27.9,
2016-05-01 06:00:00,90.3,76.3,214.8,,
2016-05-01 07:00:00,38.3,56.2,115.0,,
2016-05-01 08:00:00,21.2,41.2,73.8,,
2016-05-01 09:00:00,20.3,37.6,68.7,,
2016-05-01 10:00:00,20.3,38.1,69.2,,
2016-05-01 11:00:00,20.3,38.6,69.7,12.1,
2016-05-01 12:00:00,13.9,27.5,48.9,28.4,
2016-05-01 13:00:00,10.1,26.2,41.7,18.8,
2016-05-01 14:00:00,16.5,38.4,63.6,26.3,
2016-05-01 15:00:00,14.9,35.2,58.0,26.1,
2016-05-01 16:00:00,20.6,44.8,76.4,30.3,
2016-05-01 17:00:00,20.3,47.8,78.9,32.6,
2016-05-01 18:00:00,23.1,48.0,83.5,28.6,
2016-05-01 19:00:00,23.8,63.8,100.3,31.6,
2016-05-01 20:00:00,28.5,64.2,107.9,42.8,
2016-05-01 21:00:00,19.7,53.4,83.5,33.0,
2016-05-01 22:00:00,22.5,51.0,85.5,26.3,
2016-05-01 23:00:00,17.4,42.5,69.2,27.7,
2016-05-02 00:00:00,10.1,32.0,47.5,23.5,
2016-05-02 01:00:00,5.9,23.5,32.6,21.9,
2016-05-02 02:00:00,7.3,22.4,33.6,17.5,
2016-05-02 03:00:00,9.5,23.6,38.2,16.9,
2016-05-02 04:00:00,7.6,27.5,39.2,23.5,
2016-05-02 05:00:00,16.2,35.8,60.6,25.5,
2016-05-02 06:00:00,19.7,39.1,69.2,20.4,
2016-05-02 07:00:00,25.7,40.6,79.9,16.9,
2016-05-02 08:00:00,20.6,38.7,70.3,14.5,
2016-05-02 09:00:00,33.3,49.8,100.8,34.5,
2016-05-02 10:00:00,26.6,37.1,77.9,,
2016-05-02 11:00:00,28.5,39.8,83.5,,
2016-05-02 12:00:00,26.9,41.2,82.5,,
2016-05-02 13:00:00,20.6,38.2,69.8,,
2016-05-02 14:00:00,20.6,33.1,64.7,,
2016-05-02 15:00:00,17.8,32.4,59.6,,
2016-05-02 16:00:00,17.1,30.8,57.0,,
2016-05-02 17:00:00,13.0,32.0,51.9,,
2016-05-02 18:00:00,1.0,18.4,19.9,,
2016-05-02 19:00:00,2.2,31.2,34.6,17.8,
2016-05-02 20:00:00,1.9,27.6,30.6,26.0,
2016-05-02 21:00:00,1.0,20.4,21.9,20.8,
2016-05-02 22:00:00,0.0,18.3,18.3,20.9,
2016-05-02 23:00:00,0.0,19.4,19.4,17.2,
2016-05-03 00:00:00,0.8,21.1,22.4,17.5,
2016-05-03 01:00:00,1.7,18.5,21.1,11.3,
2016-05-03 02:00:00,2.5,20.6,24.5,15.9,
2016-05-03 03:00:00,5.4,24.8,33.1,14.2,
2016-05-03 04:00:00,3.8,29.3,35.1,14.0,
2016-05-03 05:00:00,9.2,46.0,60.1,18.6,
2016-05-03 06:00:00,8.9,34.3,47.9,21.8,
2016-05-03 07:00:00,6.0,23.4,32.6,,
2016-05-03 08:00:00,5.7,19.3,28.0,,
2016-05-03 09:00:00,3.8,16.6,22.4,15.9,
2016-05-03 10:00:00,4.1,15.1,21.4,25.2,
2016-05-03 11:00:00,5.7,14.7,23.4,12.5,
2016-05-03 12:00:00,6.0,18.3,27.5,18.3,
2016-05-03 13:00:00,3.5,14.5,19.9,26.6,
2016-05-03 14:00:00,1.6,12.9,15.3,23.8,
2016-05-03 15:00:00,1.9,12.4,15.3,5.6,
2016-05-03 16:00:00,1.6,13.9,16.3,7.4,
2016-05-03 17:00:00,1.6,19.5,21.9,15.4,
2016-05-03 18:00:00,4.1,28.3,34.6,17.0,
2016-05-03 19:00:00,3.8,46.6,52.5,27.2,
2016-05-03 20:00:00,1.3,59.2,61.1,31.6,
2016-05-03 21:00:00,15.9,92.4,116.7,47.9,
2016-05-03 22:00:00,144.3,113.5,334.8,52.1,
2016-05-03 23:00:00,60.0,87.9,179.9,42.2,
2016-05-04 00:00:00,47.0,76.1,148.1,35.1,
2016-05-04 01:00:00,62.6,82.0,178.0,38.6,
2016-05-04 02:00:00,63.8,71.9,169.7,28.7,
2016-05-04 03:00:00,94.9,76.2,221.7,36.6,
2016-05-04 04:00:00,127.9,80.7,276.7,41.5,
2016-05-04 05:00:00,146.9,105.0,330.2,47.0,
2016-05-04 06:00:00,113.6,101.0,275.2,,
2016-05-04 07:00:00,68.2,84.5,189.1,,
2016-05-04 08:00:00,58.7,85.8,175.8,31.6,
2016-05-04 09:00:00,30.8,54.7,101.9,37.4,
2016-05-04 10:00:00,23.5,51.2,87.2,36.9,
2016-05-04 11:00:00,23.5,45.5,81.6,42.8,
2016-05-04 12:00:00,27.6,54.5,96.8,29.4,
2016-05-04 13:00:00,25.7,51.8,91.2,40.1,
2016-05-04 14:00:00,20.9,48.4,80.5,38.3,
2016-05-04 15:00:00,20.6,55.5,87.2,40.3,
2016-05-04 16:00:00,21.6,49.5,82.6,,
2016-05-04 17:00:00,21.6,61.7,94.8,25.7,
2016-05-04 18:00:00,22.2,69.4,103.5,27.2,
2016-05-04 19:00:00,21.3,76.5,109.1,13.4,
2016-05-04 20:00:00,37.1,98.0,155.0,19.0,
2016-05-04 21:00:00,38.7,99.7,159.1,23.9,
2016-05-04 22:00:00,22.5,81.7,116.2,27.3,
2016-05-04 23:00:00,10.2,70.6,86.2,27.7,
2016-05-05 00:00:00,6.3,54.8,64.6,31.9,
2016-05-05 01:00:00,6.3,50.8,60.5,43.4,
2016-05-05 02:00:00,5.1,49.8,57.6,42.7,
2016-05-05 03:00:00,12.4,59.0,78.0,41.4,
2016-05-05 04:00:00,24.4,74.2,111.7,37.1,
2016-05-05 05:00:00,73.6,98.2,211.1,49.3,
2016-05-05 06:00:00,62.5,92.8,188.7,47.2,
2016-05-05 07:00:00,49.2,78.0,153.5,,
2016-05-05 08:00:00,46.0,72.2,142.8,,
2016-05-05 09:00:00,36.8,68.0,124.4,37.9,
2016-05-05 10:00:00,24.8,54.3,92.3,49.5,
2016-05-05 11:00:00,21.3,53.1,85.7,41.9,
2016-05-05 12:00:00,14.3,48.5,70.4,38.7,
2016-05-05 13:00:00,10.2,31.9,47.4,40.4,
2016-05-05 14:00:00,8.6,35.8,49.0,30.9,
2016-05-05 15:00:00,9.5,38.9,53.5,44.9,
2016-05-05 16:00:00,10.2,39.0,54.6,40.0,
2016-05-05 17:00:00,6.7,39.8,50.0,26.3,
2016-05-05 18:00:00,8.3,51.6,64.3,20.6,
2016-05-05 19:00:00,12.1,66.2,84.7,35.1,
2016-05-05 20:00:00,9.2,60.3,74.5,43.6,
2016-05-05 21:00:00,6.3,54.5,64.3,37.3,
2016-05-05 22:00:00,10.2,71.1,86.7,37.3,
2016-05-05 23:00:00,4.8,56.5,63.8,36.8,
2016-05-06 00:00:00,1.7,47.7,50.3,33.0,
2016-05-06 01:00:00,3.8,41.8,47.6,32.5,
2016-05-06 02:00:00,5.1,45.8,53.6,31.9,
2016-05-06 03:00:00,8.6,55.2,68.4,37.4,
2016-05-06 04:00:00,14.3,59.2,81.1,37.2,
2016-05-06 05:00:00,68.0,73.8,178.0,51.6,
2016-05-06 06:00:00,83.2,94.8,222.4,62.4,
2016-05-06 07:00:00,47.0,77.4,149.5,,
2016-05-06 08:00:00,34.0,61.7,113.8,39.6,
2016-05-06 09:00:00,27.6,60.2,102.5,33.5,
2016-05-06 10:00:00,13.7,44.4,65.3,35.9,
2016-05-06 11:00:00,13.0,46.4,66.3,19.1,
2016-05-06 12:00:00,10.2,35.9,51.5,44.2,
2016-05-06 13:00:00,10.2,37.0,52.6,27.1,
2016-05-06 14:00:00,9.8,42.6,57.7,34.4,
2016-05-06 15:00:00,7.9,40.4,52.6,38.4,
2016-05-06 16:00:00,8.9,48.6,62.2,50.5,
2016-05-06 17:00:00,7.3,45.9,57.1,60.3,
2016-05-06 18:00:00,7.0,52.6,63.3,,
2016-05-06 19:00:00,6.7,52.5,62.8,,
2016-05-06 20:00:00,6.7,58.1,68.4,,
2016-05-06 21:00:00,5.1,53.4,61.2,76.9,
2016-05-06 22:00:00,9.8,63.0,78.1,79.1,
2016-05-06 23:00:00,8.6,60.3,73.5,76.9,
2016-05-07 00:00:00,5.1,54.1,61.9,78.5,
2016-05-07 01:00:00,7.2,52.9,64.0,73.9,
2016-05-07 02:00:00,7.0,52.1,62.8,80.5,
2016-05-07 03:00:00,15.9,58.3,82.7,90.6,
2016-05-07 04:00:00,24.1,66.6,103.6,91.1,
2016-05-07 05:00:00,29.5,67.0,112.3,81.1,
2016-05-07 06:00:00,31.1,65.1,112.8,88.9,
2016-05-07 07:00:00,32.4,61.1,110.8,81.8,
2016-05-07 08:00:00,31.5,56.9,105.1,,
2016-05-07 09:00:00,25.4,60.0,99.0,,
2016-05-07 10:00:00,18.1,51.3,79.1,,
2016-05-07 11:00:00,12.7,44.8,64.3,,
2016-05-07 12:00:00,7.0,34.2,44.9,,
2016-05-07 13:00:00,9.5,41.0,55.6,,
2016-05-07 14:00:00,9.8,44.1,59.2,,
2016-05-07 15:00:00,8.9,41.0,54.6,,
2016-05-07 16:00:00,13.0,51.0,71.0,,
2016-05-07 17:00:00,9.8,41.0,56.2,,
2016-05-07 18:00:00,9.2,50.2,64.3,33.3,
2016-05-07 19:00:00,9.5,60.9,75.6,,
2016-05-07 20:00:00,9.5,62.0,76.6,,
2016-05-07 21:00:00,7.9,57.8,69.9,,
2016-05-07 22:00:00,14.9,75.6,98.5,34.7,
2016-05-07 23:00:00,5.4,58.1,66.4,34.1,
2016-05-08 00:00:00,2.5,39.0,42.9,22.5,
2016-05-08 01:00:00,3.0,45.8,50.4,38.7,
2016-05-08 02:00:00,3.5,42.1,47.5,19.0,
2016-05-08 03:00:00,7.0,59.7,70.5,32.9,
2016-05-08 04:00:00,6.7,53.1,63.3,31.0,
2016-05-08 05:00:00,9.5,54.3,68.9,25.8,
2016-05-08 06:00:00,11.1,48.3,65.4,24.4,
2016-05-08 07:00:00,9.2,37.4,51.6,49.9,
2016-05-08 08:00:00,10.5,37.0,53.1,,
2016-05-08 09:00:00,8.3,32.3,44.9,,
2016-05-08 10:00:00,6.7,30.1,40.3,,
2016-05-08 11:00:00,5.7,31.1,39.8,,
2016-05-08 12:00:00,5.7,27.0,35.7,,
2016-05-08 13:00:00,4.8,26.4,33.7,,
2016-05-08 14:00:00,5.1,27.9,35.7,,
2016-05-08 15:00:00,5.7,29.5,38.3,,
2016-05-08 16:00:00,2.9,26.8,31.2,,
2016-05-08 17:00:00,3.2,31.4,36.3,,
2016-05-08 18:00:00,3.5,35.5,40.9,,
2016-05-08 19:00:00,3.8,46.8,52.6,,
2016-05-08 20:00:00,3.5,50.8,56.2,,
2016-05-08 21:00:00,4.1,43.2,49.5,,
2016-05-08 22:00:00,2.5,29.3,33.2,,
2016-05-08 23:00:00,2.9,31.4,35.8,45.4,
2016-05-09 00:00:00,2.5,28.1,32.0,35.7,
2016-05-09 01:00:00,1.3,24.6,26.6,49.9,
2016-05-09 02:00:00,1.0,26.6,28.1,23.0,
2016-05-09 03:00:00,1.9,36.4,39.3,28.6,
2016-05-09 04:00:00,7.9,55.8,67.9,52.2,
2016-05-09 05:00:00,40.1,96.4,157.8,48.9,
2016-05-09 06:00:00,69.3,111.9,218.1,52.1,
2016-05-09 07:00:00,32.7,69.8,120.0,,
2016-05-09 08:00:00,23.8,52.3,88.9,,
2016-05-09 09:00:00,13.0,40.3,60.3,,
2016-05-09 10:00:00,10.2,32.9,48.5,,
2016-05-09 11:00:00,10.8,38.6,55.2,,
2016-05-09 12:00:00,9.2,37.5,51.6,,
2016-05-09 13:00:00,8.6,38.9,52.1,,
2016-05-09 14:00:00,8.6,41.0,54.2,,
2016-05-09 15:00:00,6.7,41.9,52.1,,
2016-05-09 16:00:00,7.0,57.7,68.5,,
2016-05-09 17:00:00,13.4,79.7,100.1,,
2016-05-09 18:00:00,14.0,72.6,94.0,,
2016-05-09 19:00:00,10.8,76.4,93.0,,
2016-05-09 20:00:00,10.2,70.2,85.8,,
2016-05-09 21:00:00,7.0,54.7,65.4,,
2016-05-09 22:00:00,4.5,38.7,45.5,,
2016-05-09 23:00:00,2.9,29.3,33.7,,
2016-05-10 00:00:00,2.1,17.9,21.1,,
2016-05-10 01:00:00,2.5,21.3,25.2,,
2016-05-10 02:00:00,2.2,18.6,22.0,,
2016-05-10 03:00:00,3.2,20.2,25.0,,
2016-05-10 04:00:00,6.7,27.6,37.8,,
2016-05-10 05:00:00,18.8,52.0,80.7,,
2016-05-10 06:00:00,19.4,61.7,91.5,,
2016-05-10 07:00:00,24.5,58.0,95.6,,
2016-05-10 08:00:00,19.4,45.9,75.6,,
2016-05-10 09:00:00,14.6,36.3,58.8,,
2016-05-10 10:00:00,14.3,34.3,56.2,,
2016-05-10 11:00:00,19.7,42.3,72.6,,
2016-05-10 12:00:00,14.3,38.4,60.3,,
2016-05-10 13:00:00,18.1,45.8,73.6,,
2016-05-10 14:00:00,20.4,53.6,84.9,,
2016-05-10 15:00:00,16.2,53.8,78.7,,
2016-05-10 16:00:00,15.6,52.8,76.7,,
2016-05-10 17:00:00,14.0,50.1,71.6,,
2016-05-10 18:00:00,12.7,51.5,71.1,,
2016-05-10 19:00:00,14.3,56.3,78.2,,
2016-05-10 20:00:00,19.4,73.0,102.8,,
2016-05-10 21:00:00,19.1,66.8,96.1,,
2016-05-10 22:00:00,23.5,60.5,96.6,,
2016-05-10 23:00:00,9.2,47.7,61.9,,
2016-05-11 00:00:00,1.3,30.1,32.0,,
2016-05-11 01:00:00,3.4,27.5,32.7,,
2016-05-11 02:00:00,3.2,23.8,28.6,,
2016-05-11 03:00:00,4.5,21.8,28.6,,
2016-05-11 04:00:00,9.2,29.3,43.5,,
2016-05-11 05:00:00,20.0,39.8,70.6,,
2016-05-11 06:00:00,39.8,57.6,118.6,,
2016-05-11 07:00:00,33.7,49.5,101.2,,
2016-05-11 08:00:00,27.7,46.0,88.5,,
2016-05-11 09:00:00,26.1,40.3,80.3,,
2016-05-11 10:00:00,36.6,47.2,103.3,,
2016-05-11 11:00:00,30.9,40.6,88.0,,
2016-05-11 12:00:00,26.1,43.3,83.4,,
2016-05-11 13:00:00,35.6,50.7,105.3,,
2016-05-11 14:00:00,21.6,42.5,75.7,,
2016-05-11 15:00:00,20.4,50.6,81.8,,
2016-05-11 16:00:00,17.2,43.2,69.6,,
2016-05-11 17:00:00,12.4,37.7,56.8,,
2016-05-11 18:00:00,7.3,30.7,41.9,,
2016-05-11 19:00:00,10.8,44.8,61.4,,
2016-05-11 20:00:00,11.5,49.9,67.5,,
2016-05-11 21:00:00,13.4,50.1,70.6,,
2016-05-11 22:00:00,18.8,39.7,68.5,,
2016-05-11 23:00:00,7.0,23.5,34.3,,
2016-05-12 00:00:00,3.4,24.1,29.3,,
2016-05-12 01:00:00,0.8,23.3,24.6,,
2016-05-12 02:00:00,1.0,14.4,15.9,,
2016-05-12 03:00:00,1.9,15.0,17.9,,
2016-05-12 04:00:00,3.8,23.8,29.7,,
2016-05-12 05:00:00,11.1,35.1,52.2,,
2016-05-12 06:00:00,37.6,51.4,109.0,39.8,
2016-05-12 07:00:00,48.4,52.2,126.4,51.7,
2016-05-12 08:00:00,45.5,49.4,119.2,,
2016-05-12 09:00:00,19.4,39.8,69.6,,
2016-05-12 10:00:00,13.4,38.8,59.3,,
2016-05-12 11:00:00,13.7,39.9,60.9,,
2016-05-12 12:00:00,8.0,32.3,44.5,,
2016-05-12 13:00:00,8.0,34.9,47.1,,
2016-05-12 14:00:00,7.6,33.8,45.5,,
2016-05-12 15:00:00,5.1,29.0,36.8,,
2016-05-12 16:00:00,5.7,34.7,43.5,,
2016-05-12 17:00:00,5.1,31.1,38.9,,
2016-05-12 18:00:00,14.6,48.2,70.6,,
2016-05-12 19:00:00,29.3,69.2,114.1,,
2016-05-12 20:00:00,22.0,54.8,88.5,,
2016-05-12 21:00:00,28.3,49.2,92.6,,
2016-05-12 22:00:00,19.1,31.1,60.4,,
2016-05-12 23:00:00,1.3,14.4,16.4,30.9,
2016-05-13 00:00:00,0.8,9.6,10.9,30.0,
2016-05-13 01:00:00,0.0,8.9,8.9,32.9,
2016-05-13 02:00:00,0.3,9.2,9.7,33.2,
2016-05-13 03:00:00,0.3,9.2,9.7,33.5,
2016-05-13 04:00:00,1.9,12.9,15.9,31.2,
2016-05-13 05:00:00,7.6,30.8,42.5,36.1,
2016-05-13 06:00:00,26.4,43.9,84.4,35.1,
2016-05-13 07:00:00,26.4,42.4,82.9,37.2,
2016-05-13 08:00:00,15.0,30.3,53.2,33.2,
2016-05-13 09:00:00,16.2,33.4,58.3,30.5,
2016-05-13 10:00:00,17.2,32.5,58.9,,
2016-05-13 11:00:00,21.3,35.9,68.6,,
2016-05-13 12:00:00,19.4,32.7,62.4,,
2016-05-13 13:00:00,14.7,31.8,54.3,,
2016-05-13 14:00:00,12.1,32.1,50.7,,
2016-05-13 15:00:00,18.2,34.6,62.4,,
2016-05-13 16:00:00,22.0,39.5,73.2,31.4,
2016-05-13 17:00:00,23.9,42.2,78.8,28.3,
2016-05-13 18:00:00,26.4,46.5,87.0,25.1,
2016-05-13 19:00:00,30.9,46.3,93.7,23.9,
2016-05-13 20:00:00,23.3,42.7,78.3,25.6,
2016-05-13 21:00:00,26.1,43.4,83.4,21.0,
2016-05-13 22:00:00,29.6,49.3,94.7,17.3,
2016-05-13 23:00:00,9.2,24.7,38.9,18.0,
2016-05-14 00:00:00,0.4,8.2,8.9,18.8,
2016-05-14 01:00:00,2.1,11.8,15.0,19.0,
2016-05-14 02:00:00,1.0,7.8,9.2,20.5,
2016-05-14 03:00:00,1.9,11.9,14.8,18.0,
2016-05-14 04:00:00,1.0,12.4,13.8,18.8,
2016-05-14 05:00:00,1.9,16.5,19.5,14.6,
2016-05-14 06:00:00,4.5,18.3,25.1,13.6,
2016-05-14 07:00:00,6.1,21.4,30.7,11.6,
2016-05-14 08:00:00,24.9,40.7,78.9,14.5,
2016-05-14 09:00:00,21.7,40.5,73.7,24.8,
2016-05-14 10:00:00,19.4,35.2,65.0,12.8,
2016-05-14 11:00:00,15.3,34.9,58.4,17.6,
2016-05-14 12:00:00,21.7,41.5,74.8,17.7,
2016-05-14 13:00:00,18.2,36.2,64.0,17.3,
2016-05-14 14:00:00,14.0,33.8,55.3,21.0,
2016-05-14 15:00:00,24.2,45.8,83.0,23.5,
2016-05-14 16:00:00,16.9,42.2,68.1,20.3,
2016-05-14 17:00:00,13.7,33.8,54.8,19.2,
2016-05-14 18:00:00,42.1,58.4,122.9,24.3,
2016-05-14 19:00:00,43.7,60.6,127.5,24.6,
2016-05-14 20:00:00,47.8,70.1,143.4,25.3,
2016-05-14 21:00:00,12.1,53.6,72.2,28.1,
2016-05-14 22:00:00,22.3,68.7,102.9,30.7,
2016-05-14 23:00:00,8.3,57.5,70.2,23.4,
2016-05-15 00:00:00,5.9,62.6,71.7,26.0,
2016-05-15 01:00:00,6.4,54.4,64.2,27.5,
2016-05-15 02:00:00,19.4,52.7,82.5,24.6,
2016-05-15 03:00:00,44.6,59.1,127.5,23.8,
2016-05-15 04:00:00,49.1,59.5,134.7,20.8,
2016-05-15 05:00:00,31.2,54.6,102.4,18.3,
2016-05-15 06:00:00,27.1,53.7,95.3,19.8,
2016-05-15 07:00:00,22.9,57.5,92.7,24.7,
2016-05-15 08:00:00,14.7,41.6,64.0,31.0,
2016-05-15 09:00:00,9.6,37.1,51.7,43.0,
2016-05-15 10:00:00,2.9,20.7,25.1,33.5,
2016-05-15 11:00:00,1.3,11.4,13.3,23.4,
2016-05-15 12:00:00,1.6,11.9,14.3,17.0,
2016-05-15 13:00:00,1.0,10.3,11.8,15.0,
2016-05-15 14:00:00,1.0,9.3,10.8,22.1,
2016-05-15 15:00:00,1.0,10.8,12.3,20.2,
2016-05-15 16:00:00,1.3,10.9,12.8,15.2,
2016-05-15 17:00:00,1.3,12.9,14.9,22.7,
2016-05-15 18:00:00,0.6,14.9,15.9,16.6,
2016-05-15 19:00:00,0.3,22.1,22.5,29.1,
2016-05-15 20:00:00,3.2,30.0,34.8,17.3,
2016-05-15 21:00:00,4.1,24.9,31.3,24.1,
2016-05-15 22:00:00,3.8,29.0,34.8,24.4,
2016-05-15 23:00:00,3.8,33.6,39.5,26.3,
2016-05-16 00:00:00,4.3,28.3,34.8,25.1,
2016-05-16 01:00:00,1.3,27.4,29.4,25.2,
2016-05-16 02:00:00,1.6,21.1,23.6,25.7,
2016-05-16 03:00:00,3.8,30.0,35.9,22.1,
2016-05-16 04:00:00,12.4,48.6,67.6,28.0,
2016-05-16 05:00:00,31.9,64.4,113.3,30.5,
2016-05-16 06:00:00,36.7,71.4,127.6,33.0,
2016-05-16 07:00:00,33.5,56.3,107.6,38.2,
2016-05-16 08:00:00,25.5,54.7,93.8,,
2016-05-16 09:00:00,27.7,58.9,101.5,,
2016-05-16 10:00:00,23.6,45.8,82.0,26.6,
2016-05-16 11:00:00,16.3,45.8,70.7,26.6,
2016-05-16 12:00:00,12.8,47.1,66.6,54.6,
2016-05-16 13:00:00,18.5,48.0,76.4,31.2,
2016-05-16 14:00:00,2.9,22.3,26.7,32.9,
2016-05-16 15:00:00,2.2,19.1,22.6,22.7,
2016-05-16 16:00:00,1.3,17.0,19.0,24.3,
2016-05-16 17:00:00,1.3,19.6,21.5,25.0,
2016-05-16 18:00:00,1.6,21.1,23.6,12.5,
2016-05-16 19:00:00,2.2,35.0,38.4,,
2016-05-16 20:00:00,19.1,82.4,111.8,41.4,
2016-05-16 21:00:00,38.9,102.3,162.0,43.5,
2016-05-16 22:00:00,43.1,96.0,162.0,45.5,
2016-05-16 23:00:00,44.3,92.5,160.5,35.4,
2016-05-17 00:00:00,23.8,85.8,122.4,34.1,
2016-05-17 01:00:00,25.9,73.0,112.8,35.0,
2016-05-17 02:00:00,8.6,58.6,71.8,40.1,
2016-05-17 03:00:00,5.4,53.2,61.5,32.3,
2016-05-17 04:00:00,24.2,60.2,97.4,31.3,
2016-05-17 05:00:00,30.3,61.2,107.7,33.6,
2016-05-17 06:00:00,4.5,31.6,38.5,27.1,
2016-05-17 07:00:00,8.0,37.0,49.2,,
2016-05-17 08:00:00,13.7,44.1,65.1,33.1,
2016-05-17 09:00:00,14.0,38.5,60.0,26.0,
2016-05-17 10:00:00,15.0,41.1,64.1,,
2016-05-17 11:00:00,11.8,41.4,59.5,,
