MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3)
2016-04-27 06:00:00,7.5,27.8,39.3,,13.9
2016-04-27 07:00:00,10.5,25.9,42.0,,14.3
2016-04-27 08:00:00,7.6,18.9,30.5,,14.7
2016-04-27 09:00:00,2.9,9.0,13.4,,18.7
2016-04-27 10:00:00,2.2,5.6,9.0,,9.9
2016-04-27 11:00:00,1.9,3.1,6.1,44.8,15.9
2016-04-27 12:00:00,1.9,4.5,7.3,48.9,11.0
2016-04-27 13:00:00,1.9,5.2,8.1,51.9,11.7
2016-04-27 14:00:00,1.9,4.2,7.1,53.6,12.6
2016-04-27 15:00:00,2.1,7.9,11.1,54.5,15.6
2016-04-27 16:00:00,0.9,6.7,8.1,57.3,16.4
2016-04-27 17:00:00,1.0,9.5,10.9,53.2,6.9
2016-04-27 18:00:00,0.4,22.0,22.7,43.5,18.9
2016-04-27 19:00:00,0.5,19.2,19.9,44.3,18.2
2016-04-27 20:00:00,0.4,19.2,19.7,40.5,6.3
2016-04-27 21:00:00,0.3,12.8,13.2,45.7,11.4
2016-04-27 22:00:00,0.0,19.2,19.1,34.8,10.2
2016-04-27 23:00:00,0.1,18.9,19.0,28.9,12.7
2016-04-28 00:00:00,0.2,25.9,26.3,22.9,14.8
2016-04-28 01:00:00,0.1,29.3,29.5,12.2,15.8
2016-04-28 02:00:00,0.9,31.1,32.5,13.5,17.4
2016-04-28 03:00:00,1.5,25.8,28.1,11.6,17.0
2016-04-28 04:00:00,7.0,37.6,48.3,2.7,20.2
2016-04-28 05:00:00,16.3,43.0,68.0,5.0,28.2
2016-04-28 06:00:00,25.8,41.9,81.4,8.2,6.9
2016-04-28 07:00:00,42.6,48.5,113.8,9.2,13.4
2016-04-28 08:00:00,24.3,41.3,78.5,20.8,22.2
2016-04-28 09:00:00,15.8,31.9,56.1,28.0,21.9
2016-04-28 10:00:00,,,,,
2016-04-28 11:00:00,4.1,6.1,12.3,45.9,2.5
2016-04-28 12:00:00,2.4,5.7,9.4,49.1,5.4
2016-04-28 13:00:00,1.5,4.7,7.0,54.4,8.2
2016-04-28 14:00:00,1.6,5.1,7.6,58.1,8.8
2016-04-28 15:00:00,1.3,7.5,9.4,56.1,7.3
2016-04-28 16:00:00,0.9,6.5,7.8,59.7,7.6
2016-04-28 17:00:00,0.9,5.5,6.8,63.7,8.7
2016-04-28 18:00:00,0.6,7.4,8.3,65.3,9.9
2016-04-28 19:00:00,0.7,5.6,6.7,64.4,8.9
2016-04-28 20:00:00,0.4,5.2,5.9,61.3,9.6
2016-04-28 21:00:00,0.3,4.6,5.0,57.6,6.2
2016-04-28 22:00:00,0.2,2.6,2.9,57.4,8.7
2016-04-28 23:00:00,-0.3,1.5,1.1,55.0,4.2
2016-04-29 00:00:00,0.0,1.1,1.1,53.7,7.8
2016-04-29 01:00:00,0.0,2.0,2.1,52.5,8.3
2016-04-29 02:00:00,0.2,1.4,1.7,51.2,7.3
2016-04-29 03:00:00,0.3,1.5,2.0,52.0,12.1
2016-04-29 04:00:00,0.3,6.7,7.2,47.5,12.3
2016-04-29 05:00:00,1.2,11.2,13.1,44.8,10.7
2016-04-29 06:00:00,2.2,15.8,19.3,42.6,10.7
2016-04-29 07:00:00,4.5,16.9,23.8,44.9,9.3
2016-04-29 08:00:00,4.5,13.9,20.8,46.1,13.7
2016-04-29 09:00:00,3.1,7.2,11.9,50.8,12.3
2016-04-29 10:00:00,2.7,5.7,10.0,50.9,11.1
2016-04-29 11:00:00,2.0,5.4,8.5,50.1,4.8
2016-04-29 12:00:00,2.5,4.7,8.5,50.6,6.7
2016-04-29 13:00:00,2.1,8.7,12.0,47.4,13.0
2016-04-29 14:00:00,3.5,14.9,20.4,45.3,4.2
2016-04-29 15:00:00,4.4,16.4,23.2,52.0,7.6
2016-04-29 16:00:00,4.1,17.7,24.1,48.4,13.2
2016-04-29 17:00:00,2.6,12.7,16.7,53.3,8.7
2016-04-29 18:00:00,1.5,21.3,23.6,49.5,6.4
2016-04-29 19:00:00,1.3,37.2,39.2,34.7,6.4
2016-04-29 20:00:00,0.3,23.5,24.0,43.0,7.0
2016-04-29 21:00:00,0.3,34.3,34.8,33.9,6.3
2016-04-29 22:00:00,1.0,41.3,42.8,28.0,6.8
2016-04-29 23:00:00,1.2,39.4,41.2,26.2,7.0
2016-04-30 00:00:00,0.7,36.8,37.8,25.4,9.2
2016-04-30 01:00:00,0.6,30.0,31.0,28.8,8.8
2016-04-30 02:00:00,1.1,30.8,32.5,28.1,8.2
2016-04-30 03:00:00,1.6,31.3,33.8,24.3,7.5
2016-04-30 04:00:00,2.2,38.7,42.1,17.8,9.8
2016-04-30 05:00:00,6.5,45.0,55.0,18.8,6.2
2016-04-30 06:00:00,8.9,35.1,48.8,27.8,11.0
2016-04-30 07:00:00,10.3,29.6,45.5,34.3,13.5
2016-04-30 08:00:00,7.4,19.5,30.8,44.6,13.9
2016-04-30 09:00:00,3.0,7.9,12.5,57.2,11.7
2016-04-30 10:00:00,1.6,5.6,8.1,64.9,9.7
2016-04-30 11:00:00,0.7,3.4,4.5,68.0,11.3
2016-04-30 12:00:00,1.5,2.1,4.4,66.1,8.2
2016-04-30 13:00:00,0.5,2.2,2.9,66.1,6.3
2016-04-30 14:00:00,0.8,2.2,3.4,68.6,5.8
2016-04-30 15:00:00,0.6,7.0,7.9,66.0,5.2
2016-04-30 16:00:00,1.4,4.5,6.6,67.3,4.3
2016-04-30 17:00:00,0.2,1.5,1.8,70.1,5.8
2016-04-30 18:00:00,-0.1,5.1,4.8,65.0,5.1
2016-04-30 19:00:00,-0.2,10.6,10.3,55.6,5.9
2016-04-30 20:00:00,-0.2,18.9,18.6,43.2,4.9
2016-04-30 21:00:00,6.2,41.1,50.6,23.4,10.6
2016-04-30 22:00:00,9.1,69.5,83.5,3.5,18.3
2016-04-30 23:00:00,16.9,73.2,99.0,0.9,20.7
2016-05-01 00:00:00,15.2,68.9,92.2,1.7,18.8
2016-05-01 01:00:00,4.3,56.3,62.9,1.2,18.4
2016-05-01 02:00:00,11.4,53.5,71.0,0.3,21.2
2016-05-01 03:00:00,9.7,54.7,69.5,1.3,22.9
2016-05-01 04:00:00,21.7,47.2,80.4,0.5,14.6
2016-05-01 05:00:00,22.2,38.1,72.2,5.3,11.0
2016-05-01 06:00:00,15.6,35.6,59.5,18.5,12.2
2016-05-01 07:00:00,6.9,20.7,31.2,40.0,10.5
2016-05-01 08:00:00,3.7,11.3,16.9,50.4,11.0
2016-05-01 09:00:00,1.7,4.3,6.9,57.2,11.0
2016-05-01 10:00:00,1.1,3.3,5.1,61.9,11.9
2016-05-01 11:00:00,0.8,2.3,3.4,64.3,10.5
2016-05-01 12:00:00,0.5,2.5,3.2,65.4,12.7
2016-05-01 13:00:00,0.7,1.9,3.0,69.2,7.7
2016-05-01 14:00:00,0.7,2.2,3.2,70.5,7.4
2016-05-01 15:00:00,0.9,2.1,3.4,72.4,7.7
2016-05-01 16:00:00,0.5,3.8,4.5,70.8,9.2
2016-05-01 17:00:00,0.6,6.6,7.6,67.2,10.8
2016-05-01 18:00:00,0.6,9.3,10.1,64.3,13.9
2016-05-01 19:00:00,0.1,10.9,11.0,62.0,12.9
2016-05-01 20:00:00,0.7,13.2,14.2,56.0,14.2
2016-05-01 21:00:00,0.1,10.9,11.1,55.6,13.4
2016-05-01 22:00:00,0.3,9.0,9.4,52.6,9.7
2016-05-01 23:00:00,-0.1,6.7,6.5,52.6,10.8
2016-05-02 00:00:00,0.2,2.3,2.7,56.2,10.9
2016-05-02 01:00:00,-0.1,2.5,2.3,56.9,11.7
2016-05-02 02:00:00,0.0,1.3,1.3,58.4,10.5
2016-05-02 03:00:00,-0.1,1.6,1.4,55.2,8.4
2016-05-02 04:00:00,-0.2,2.9,2.6,48.6,8.3
2016-05-02 05:00:00,-0.3,4.4,3.9,41.5,6.6
2016-05-02 06:00:00,0.2,5.3,5.6,40.1,8.4
2016-05-02 07:00:00,0.4,5.6,6.1,40.3,7.0
2016-05-02 08:00:00,1.0,6.1,7.7,40.2,8.1
2016-05-02 09:00:00,1.7,6.8,9.4,40.9,7.3
2016-05-02 10:00:00,2.1,5.0,8.3,43.2,5.6
2016-05-02 11:00:00,1.8,4.3,7.1,46.1,11.7
2016-05-02 12:00:00,1.3,3.3,5.3,51.0,13.3
2016-05-02 13:00:00,1.7,2.8,5.4,55.0,12.2
2016-05-02 14:00:00,0.6,1.3,2.2,56.9,14.8
2016-05-02 15:00:00,1.0,3.3,4.9,52.0,17.5
2016-05-02 16:00:00,1.2,4.2,6.0,51.7,17.0
2016-05-02 17:00:00,0.5,7.7,8.5,47.2,13.3
2016-05-02 18:00:00,1.3,18.5,20.6,52.2,14.2
2016-05-02 19:00:00,1.3,21.2,23.1,48.3,15.3
2016-05-02 20:00:00,1.1,27.8,29.4,40.8,22.6
2016-05-02 21:00:00,1.0,33.4,34.9,35.5,20.0
2016-05-02 22:00:00,0.8,20.7,21.9,42.4,15.2
2016-05-02 23:00:00,0.1,14.0,14.1,44.6,14.2
2016-05-03 00:00:00,0.0,9.5,9.6,48.0,12.4
2016-05-03 01:00:00,1.0,14.3,15.9,35.7,11.4
2016-05-03 02:00:00,0.7,19.4,20.5,30.1,13.7
2016-05-03 03:00:00,0.4,20.6,21.2,27.3,13.2
2016-05-03 04:00:00,1.5,29.6,32.0,19.0,14.0
2016-05-03 05:00:00,8.3,43.0,55.8,12.8,11.7
2016-05-03 06:00:00,16.7,46.6,72.2,21.2,17.0
2016-05-03 07:00:00,12.0,35.7,54.1,32.4,17.1
2016-05-03 08:00:00,8.2,24.8,37.4,44.2,14.9
2016-05-03 09:00:00,7.0,21.1,31.8,49.4,15.5
2016-05-03 10:00:00,7.2,23.5,34.5,50.3,18.7
2016-05-03 11:00:00,5.6,20.1,28.7,53.8,17.8
2016-05-03 12:00:00,3.6,18.9,24.4,57.3,17.1
2016-05-03 13:00:00,3.1,20.2,25.0,60.7,15.7
2016-05-03 14:00:00,3.1,18.4,23.1,63.5,12.7
2016-05-03 15:00:00,2.6,17.7,21.6,67.0,12.3
2016-05-03 16:00:00,1.1,14.2,15.8,66.8,11.4
2016-05-03 17:00:00,1.4,18.0,20.2,64.2,12.6
2016-05-03 18:00:00,0.2,19.3,19.6,60.8,11.5
2016-05-03 19:00:00,0.4,49.6,50.3,39.5,15.2
2016-05-03 20:00:00,2.6,59.3,63.3,29.2,22.4
2016-05-03 21:00:00,2.7,74.3,78.4,17.7,18.3
2016-05-03 22:00:00,1.1,58.8,60.5,28.9,21.0
2016-05-03 23:00:00,-0.1,39.9,39.7,33.7,19.9
2016-05-04 00:00:00,-0.1,47.4,47.2,24.9,17.6
2016-05-04 01:00:00,0.4,43.2,43.8,22.1,20.1
2016-05-04 02:00:00,0.3,36.3,36.7,23.7,17.6
2016-05-04 03:00:00,1.0,35.2,36.7,19.7,16.7
2016-05-04 04:00:00,9.9,52.8,68.0,8.0,17.5
2016-05-04 05:00:00,12.6,43.7,63.1,8.2,11.4
2016-05-04 06:00:00,24.8,53.0,91.0,17.3,15.4
2016-05-04 07:00:00,63.5,75.5,172.8,14.2,31.6
2016-05-04 08:00:00,17.4,35.8,62.5,53.1,20.2
2016-05-04 09:00:00,2.3,12.8,16.4,67.6,15.6
2016-05-04 10:00:00,1.5,7.9,10.2,71.2,17.8
2016-05-04 11:00:00,1.8,5.9,8.6,77.9,18.9
2016-05-04 12:00:00,0.8,6.5,7.8,76.6,18.0
2016-05-04 13:00:00,1.9,8.9,11.8,76.4,20.4
2016-05-04 14:00:00,0.5,7.7,8.5,80.8,20.0
2016-05-04 15:00:00,1.1,8.8,10.5,83.4,20.1
2016-05-04 16:00:00,1.2,8.5,10.3,84.1,18.2
2016-05-04 17:00:00,0.6,8.4,9.4,84.0,19.2
2016-05-04 18:00:00,0.5,11.1,11.8,79.5,11.2
2016-05-04 19:00:00,0.3,27.6,28.0,63.2,15.5
2016-05-04 20:00:00,0.5,52.1,52.9,43.6,15.1
2016-05-04 21:00:00,0.5,56.7,57.4,38.1,15.2
2016-05-04 22:00:00,0.7,27.4,28.4,55.2,14.8
2016-05-04 23:00:00,0.0,21.9,21.9,58.0,12.0
2016-05-05 00:00:00,-0.1,40.1,40.0,33.1,15.4
2016-05-05 01:00:00,11.2,82.3,99.5,4.3,19.5
2016-05-05 02:00:00,45.9,82.5,152.9,-0.3,25.7
2016-05-05 03:00:00,64.6,78.2,177.3,-0.3,26.1
2016-05-05 04:00:00,43.9,73.6,140.9,0.4,24.5
2016-05-05 05:00:00,101.3,71.4,226.6,1.0,31.1
2016-05-05 06:00:00,86.4,93.3,225.7,8.6,45.7
2016-05-05 07:00:00,22.4,49.0,83.4,51.0,26.5
2016-05-05 08:00:00,2.9,21.1,25.6,68.7,23.3
2016-05-05 09:00:00,,,,77.4,25.4
2016-05-05 10:00:00,,,,,21.6
2016-05-05 11:00:00,,,,83.8,24.8
2016-05-05 12:00:00,,,,91.1,19.1
2016-05-05 13:00:00,,,,90.6,25.7
2016-05-05 14:00:00,,,,91.5,34.8
2016-05-05 15:00:00,,,,83.3,35.4
2016-05-05 16:00:00,,,,70.6,31.3
2016-05-05 17:00:00,,,,76.9,36.0
2016-05-05 18:00:00,,,,67.5,30.2
2016-05-05 19:00:00,,,,68.8,24.1
2016-05-05 20:00:00,,,,65.8,22.8
2016-05-05 21:00:00,,,,48.6,22.2
2016-05-05 22:00:00,,,,45.6,24.4
2016-05-05 23:00:00,,,,23.2,27.8
2016-05-06 00:00:00,,,,26.4,29.5
2016-05-06 01:00:00,,,,30.0,29.8
2016-05-06 02:00:00,,,,25.7,26.6
2016-05-06 03:00:00,,,,24.2,25.5
2016-05-06 04:00:00,,,,8.3,30.1
2016-05-06 05:00:00,,,,4.0,31.3
2016-05-06 06:00:00,,,,10.4,44.9
2016-05-06 07:00:00,,,,13.6,55.3
2016-05-06 08:00:00,,,,13.6,56.8
2016-05-06 09:00:00,,,,25.9,54.6
2016-05-06 10:00:00,,,,47.2,40.8
2016-05-06 11:00:00,,,,56.8,37.3
2016-05-06 12:00:00,,,,73.4,34.7
2016-05-06 13:00:00,,,,90.8,31.7
2016-05-06 14:00:00,,,,92.6,32.4
2016-05-06 15:00:00,,,,95.4,33.5
2016-05-06 16:00:00,,,,85.9,35.0
2016-05-06 17:00:00,,,,72.4,34.4
2016-05-06 18:00:00,,,,73.7,37.4
2016-05-06 19:00:00,,,,55.8,43.4
2016-05-06 20:00:00,,,,28.6,48.2
2016-05-06 21:00:00,,,,12.2,53.9
2016-05-06 22:00:00,,,,26.0,52.2
2016-05-06 23:00:00,,,,14.2,53.4
2016-05-07 00:00:00,,,,6.5,54.1
2016-05-07 01:00:00,,,,0.6,55.1
2016-05-07 02:00:00,,,,1.0,58.2
2016-05-07 03:00:00,,,,1.7,56.2
2016-05-07 04:00:00,,,,1.3,58.3
2016-05-07 05:00:00,,,,2.6,61.2
2016-05-07 06:00:00,,,,6.7,61.5
2016-05-07 07:00:00,,,,16.1,65.0
2016-05-07 08:00:00,,,,23.3,58.9
2016-05-07 09:00:00,,,,52.0,46.2
2016-05-07 10:00:00,,,,78.5,32.4
2016-05-07 11:00:00,,,,87.8,32.2
2016-05-07 12:00:00,,,,92.8,26.0
2016-05-07 13:00:00,,,,93.2,27.8
2016-05-07 14:00:00,,,,97.6,25.2
2016-05-07 15:00:00,,,,94.3,23.7
2016-05-07 16:00:00,,,,96.6,21.4
2016-05-07 17:00:00,,,,97.4,20.7
2016-05-07 18:00:00,,,,92.7,19.3
2016-05-07 19:00:00,,,,74.4,24.4
2016-05-07 20:00:00,0.0,34.4,34.4,61.0,22.8
2016-05-07 21:00:00,1.1,53.8,55.4,37.3,27.5
2016-05-07 22:00:00,0.4,53.4,54.1,26.2,32.1
2016-05-07 23:00:00,1.5,67.1,69.4,10.2,30.5
2016-05-08 00:00:00,4.8,69.9,77.3,7.2,23.8
2016-05-08 01:00:00,0.3,59.4,59.8,10.1,24.4
2016-05-08 02:00:00,0.5,54.8,55.6,10.4,20.3
2016-05-08 03:00:00,2.3,63.2,66.8,3.4,22.2
2016-05-08 04:00:00,3.4,56.2,61.4,8.4,23.9
2016-05-08 05:00:00,19.4,53.7,83.5,8.2,25.3
2016-05-08 06:00:00,26.8,54.1,95.2,17.1,29.4
2016-05-08 07:00:00,17.1,44.3,70.5,31.1,25.4
2016-05-08 08:00:00,6.7,29.7,40.0,55.1,26.8
2016-05-08 09:00:00,4.2,21.7,28.2,67.9,25.0
2016-05-08 10:00:00,4.3,21.5,28.1,77.3,26.3
2016-05-08 11:00:00,1.7,11.4,13.9,96.4,25.4
2016-05-08 12:00:00,2.0,15.1,18.2,99.1,31.3
2016-05-08 13:00:00,1.9,14.1,17.0,94.9,26.6
2016-05-08 14:00:00,2.1,19.1,22.3,91.5,25.5
2016-05-08 15:00:00,2.2,21.3,24.6,101.1,31.3
2016-05-08 16:00:00,1.5,22.9,25.2,118.4,29.9
2016-05-08 17:00:00,0.7,27.2,28.3,130.0,35.1
2016-05-08 18:00:00,0.5,40.9,41.7,111.3,30.9
2016-05-08 19:00:00,0.0,33.3,33.3,105.7,33.1
2016-05-08 20:00:00,0.3,48.3,48.7,76.9,36.5
2016-05-08 21:00:00,0.2,52.7,53.0,52.6,32.5
2016-05-08 22:00:00,0.0,49.2,49.3,56.7,31.8
2016-05-08 23:00:00,0.6,47.8,48.8,57.7,28.4
2016-05-09 00:00:00,-0.3,35.7,35.2,55.6,26.4
2016-05-09 01:00:00,0.3,39.1,39.5,47.2,27.0
2016-05-09 02:00:00,0.6,50.3,51.2,38.0,32.0
2016-05-09 03:00:00,3.3,59.8,64.8,19.6,27.3
2016-05-09 04:00:00,9.2,75.1,89.2,5.9,31.2
2016-05-09 05:00:00,21.5,69.3,102.3,7.3,30.4
2016-05-09 06:00:00,41.0,72.1,134.9,7.7,43.8
2016-05-09 07:00:00,26.5,56.5,97.1,17.9,39.1
2016-05-09 08:00:00,13.5,41.4,62.1,39.3,37.3
2016-05-09 09:00:00,7.4,29.4,40.8,59.9,39.2
2016-05-09 10:00:00,3.1,18.9,23.7,75.6,32.1
2016-05-09 11:00:00,2.2,13.6,17.0,85.9,22.0
2016-05-09 12:00:00,5.1,23.8,31.6,77.2,38.4
2016-05-09 13:00:00,3.2,25.3,30.2,94.1,53.9
2016-05-09 14:00:00,2.4,27.8,31.4,90.0,46.2
2016-05-09 15:00:00,0.9,35.9,37.3,88.4,47.8
2016-05-09 16:00:00,2.1,48.8,52.0,67.4,47.9
2016-05-09 17:00:00,3.2,68.3,73.2,45.5,33.3
2016-05-09 18:00:00,0.7,53.6,54.6,53.3,38.2
2016-05-09 19:00:00,0.6,52.0,52.8,42.2,39.3
2016-05-09 20:00:00,0.1,52.1,52.3,36.4,36.5
2016-05-09 21:00:00,0.6,64.3,65.2,19.9,40.1
2016-05-09 22:00:00,0.6,51.3,52.2,23.6,38.4
2016-05-09 23:00:00,0.3,46.2,46.7,22.0,31.3
2016-05-10 00:00:00,0.6,44.2,45.1,19.6,28.2
2016-05-10 01:00:00,0.9,40.6,42.0,20.5,23.5
2016-05-10 02:00:00,0.4,26.7,27.4,45.3,19.8
2016-05-10 03:00:00,0.0,21.6,21.6,37.8,22.5
2016-05-10 04:00:00,0.7,34.2,35.4,27.2,29.9
2016-05-10 05:00:00,1.5,32.1,34.3,24.2,33.2
2016-05-10 06:00:00,2.0,29.3,32.3,26.5,27.7
2016-05-10 07:00:00,3.1,29.7,34.4,23.5,27.2
2016-05-10 08:00:00,6.2,31.6,41.0,15.9,24.8
2016-05-10 09:00:00,5.1,29.4,37.2,26.4,21.5
2016-05-10 10:00:00,9.0,32.8,46.7,26.9,20.4
2016-05-10 11:00:00,9.1,33.0,47.0,24.9,21.0
2016-05-10 12:00:00,9.1,36.4,50.2,23.0,22.0
2016-05-10 13:00:00,8.8,33.2,46.7,29.1,21.9
2016-05-10 14:00:00,6.0,40.1,49.3,22.2,26.6
2016-05-10 15:00:00,7.2,46.7,57.8,19.2,28.4
2016-05-10 16:00:00,6.5,47.1,57.1,24.9,28.1
2016-05-10 17:00:00,4.8,45.5,52.8,27.2,27.6
2016-05-10 18:00:00,4.0,54.2,60.3,20.1,32.2
2016-05-10 19:00:00,1.4,46.0,48.1,21.8,35.4
2016-05-10 20:00:00,1.0,43.4,44.9,17.0,37.8
2016-05-10 21:00:00,1.5,41.8,44.2,12.1,44.0
2016-05-10 22:00:00,1.6,38.4,40.8,9.3,46.0
2016-05-10 23:00:00,3.2,40.5,45.4,4.0,43.1
2016-05-11 00:00:00,0.7,30.9,32.0,9.3,40.6
2016-05-11 01:00:00,1.8,29.6,32.3,11.6,36.7
2016-05-11 02:00:00,0.0,14.6,14.6,26.2,31.5
2016-05-11 03:00:00,0.2,13.5,13.7,27.6,31.7
2016-05-11 04:00:00,0.5,17.1,17.8,19.7,36.4
2016-05-11 05:00:00,2.8,23.8,28.1,11.0,44.9
2016-05-11 06:00:00,8.2,31.4,44.0,5.5,48.1
2016-05-11 07:00:00,8.2,26.2,38.8,10.0,45.1
2016-05-11 08:00:00,8.6,28.3,41.5,11.9,46.3
2016-05-11 09:00:00,10.8,33.8,50.3,4.5,45.2
2016-05-11 10:00:00,17.9,28.9,56.3,8.2,26.6
2016-05-11 11:00:00,18.1,19.9,47.6,16.9,25.6
2016-05-11 12:00:00,20.9,27.8,59.8,11.7,31.2
2016-05-11 13:00:00,5.1,16.9,24.7,32.7,16.9
2016-05-11 14:00:00,5.5,26.9,35.5,31.3,18.3
2016-05-11 15:00:00,4.3,27.1,33.7,27.9,18.8
2016-05-11 16:00:00,5.1,29.6,37.4,34.3,21.5
2016-05-11 17:00:00,3.8,26.1,31.9,41.1,21.9
2016-05-11 18:00:00,1.5,26.6,28.8,39.4,26.1
2016-05-11 19:00:00,0.4,25.3,25.9,38.1,26.4
2016-05-11 20:00:00,0.3,23.0,23.4,33.8,31.5
2016-05-11 21:00:00,1.5,26.2,28.5,17.2,33.6
2016-05-11 22:00:00,4.0,24.5,30.6,4.9,36.0
2016-05-11 23:00:00,2.3,24.2,27.6,8.9,38.9
2016-05-12 00:00:00,0.9,27.6,29.1,9.0,44.2
2016-05-12 01:00:00,0.2,20.2,20.6,23.4,36.6
2016-05-12 02:00:00,0.3,9.1,9.6,37.1,38.8
2016-05-12 03:00:00,0.0,6.7,6.7,36.0,45.0
2016-05-12 04:00:00,0.0,9.6,9.7,31.8,49.4
2016-05-12 05:00:00,1.7,15.6,18.2,29.1,46.5
2016-05-12 06:00:00,4.2,20.8,27.3,31.8,40.4
2016-05-12 07:00:00,6.3,21.0,30.7,35.5,42.2
2016-05-12 08:00:00,6.3,18.4,28.0,37.9,38.0
2016-05-12 09:00:00,5.8,15.7,24.6,43.8,34.8
2016-05-12 10:00:00,3.8,14.1,20.0,65.4,33.7
2016-05-12 11:00:00,2.2,11.0,14.3,85.0,43.1
2016-05-12 12:00:00,1.2,8.0,9.9,95.4,32.4
2016-05-12 13:00:00,,,,,33.9
2016-05-12 14:00:00,2.8,23.5,27.8,92.9,38.7
2016-05-12 15:00:00,0.8,11.3,12.6,112.0,29.2
2016-05-12 16:00:00,0.0,9.4,9.4,115.5,21.7
2016-05-12 17:00:00,0.2,12.0,12.3,107.3,25.4
2016-05-12 18:00:00,0.1,10.7,10.8,100.0,26.3
2016-05-12 19:00:00,-0.7,16.4,15.4,85.8,29.4
2016-05-12 20:00:00,-0.9,17.9,16.6,79.1,36.5
2016-05-12 21:00:00,-0.4,11.2,10.5,63.6,33.1
2016-05-12 22:00:00,-0.7,6.5,5.3,66.3,32.8
2016-05-12 23:00:00,-0.6,4.8,3.9,69.5,27.4
2016-05-13 00:00:00,-0.4,3.5,2.9,73.5,29.0
2016-05-13 01:00:00,-1.0,2.5,1.0,76.2,25.7
2016-05-13 02:00:00,-0.8,5.6,4.3,74.5,26.5
2016-05-13 03:00:00,-0.7,4.0,3.0,73.5,29.2
2016-05-13 04:00:00,-1.2,7.3,5.5,70.0,29.1
2016-05-13 05:00:00,-0.6,11.8,10.9,64.2,31.0
2016-05-13 06:00:00,0.7,17.0,18.0,58.8,29.7
2016-05-13 07:00:00,0.9,14.6,15.9,59.6,29.2
2016-05-13 08:00:00,1.0,10.5,12.1,61.1,29.1
2016-05-13 09:00:00,1.1,8.7,10.4,63.0,28.4
2016-05-13 10:00:00,0.2,8.0,8.2,66.0,29.8
2016-05-13 11:00:00,,,,66.9,32.0
2016-05-13 12:00:00,,,,68.1,32.1
2016-05-13 13:00:00,,,,,13.7
2016-05-13 14:00:00,0.5,11.0,11.8,71.8,33.5
2016-05-13 15:00:00,0.0,11.7,11.7,68.1,33.0
2016-05-13 16:00:00,-0.5,13.0,12.3,66.3,31.7
2016-05-13 17:00:00,-1.7,11.1,8.5,65.5,28.1
2016-05-13 18:00:00,-0.9,12.3,10.9,65.6,27.8
2016-05-13 19:00:00,-1.0,17.5,15.9,64.3,27.7
2016-05-13 20:00:00,-1.2,15.1,13.3,67.8,25.3
2016-05-13 21:00:00,-1.6,14.0,11.5,70.5,21.9
2016-05-13 22:00:00,-1.5,13.0,10.7,71.4,22.7
2016-05-13 23:00:00,-1.1,9.0,7.3,75.1,21.6
2016-05-14 00:00:00,-0.9,12.1,10.8,71.3,23.1
2016-05-14 01:00:00,-1.4,13.8,11.7,71.3,20.0
2016-05-14 02:00:00,-1.3,9.9,7.9,76.8,22.0
2016-05-14 03:00:00,-1.8,9.1,6.3,75.8,22.5
2016-05-14 04:00:00,-1.6,9.2,6.7,75.6,18.7
2016-05-14 05:00:00,-1.3,10.6,8.5,69.4,14.3
2016-05-14 06:00:00,-1.3,10.2,8.3,70.4,13.2
2016-05-14 07:00:00,-1.3,8.2,6.2,70.6,11.3
2016-05-14 08:00:00,-0.3,8.6,8.2,72.0,12.4
2016-05-14 09:00:00,0.1,9.3,9.4,72.3,14.8
2016-05-14 10:00:00,-0.8,8.4,7.2,73.5,12.2
2016-05-14 11:00:00,-0.8,6.4,5.1,74.3,11.3
2016-05-14 12:00:00,-0.7,8.4,7.3,75.4,12.4
2016-05-14 13:00:00,-0.7,6.6,5.6,76.1,14.3
2016-05-14 14:00:00,-0.8,6.8,5.6,75.7,18.1
2016-05-14 15:00:00,-1.3,8.1,6.1,76.4,16.0
2016-05-14 16:00:00,-1.3,7.2,5.1,78.1,18.4
2016-05-14 17:00:00,-1.2,8.0,6.2,77.6,19.0
2016-05-14 18:00:00,-0.9,12.5,11.1,71.8,17.0
2016-05-14 19:00:00,-1.0,17.2,15.8,63.9,25.3
2016-05-14 20:00:00,-1.1,22.0,20.3,57.3,15.0
2016-05-14 21:00:00,-1.2,32.6,30.8,47.2,17.4
2016-05-14 22:00:00,-0.8,43.7,42.5,34.4,19.3
2016-05-14 23:00:00,-0.9,42.8,41.4,28.8,17.6
2016-05-15 00:00:00,0.6,53.4,54.4,14.6,18.3
2016-05-15 01:00:00,0.1,69.8,70.0,10.7,19.5
2016-05-15 02:00:00,1.4,71.3,73.5,4.6,22.5
2016-05-15 03:00:00,0.4,51.3,52.0,8.8,17.5
2016-05-15 04:00:00,1.9,37.7,40.6,12.7,17.1
2016-05-15 05:00:00,2.4,29.5,33.2,35.0,14.3
2016-05-15 06:00:00,0.6,21.7,22.6,48.1,14.8
2016-05-15 07:00:00,2.6,28.9,32.9,45.8,16.5
2016-05-15 08:00:00,4.6,38.1,45.1,47.0,19.7
2016-05-15 09:00:00,6.9,39.2,49.8,54.3,21.5
2016-05-15 10:00:00,1.6,24.3,26.7,64.2,26.3
2016-05-15 11:00:00,0.0,16.4,16.4,77.0,17.4
