MeasurementDateGMT,Nitric Oxide (ug/m3),Nitrogen Dioxide (ug/m3),Oxides of Nitrogen (ug/m3),Ozone (ug/m3),PM10 Particulate (ug/m3)
2017-07-25 20:00:00,23.4,59.1,94.9,32.8,20.8
2017-07-25 21:00:00,30.8,66.8,114.0,22.3,19.7
2017-07-25 22:00:00,47.9,72.7,146.2,11.0,24.0
2017-07-25 23:00:00,33.1,62.5,113.3,13.9,25.5
2017-07-26 00:00:00,45.2,65.2,134.5,10.5,22.2
2017-07-26 01:00:00,24.4,52.5,89.9,15.1,20.3
2017-07-26 02:00:00,35.0,53.6,107.3,10.9,19.2
2017-07-26 03:00:00,19.8,42.8,73.3,16.9,17.9
2017-07-26 04:00:00,17.9,35.3,62.7,20.4,17.4
2017-07-26 05:00:00,33.9,46.6,98.5,15.9,17.3
2017-07-26 06:00:00,38.1,42.8,101.3,22.3,16.8
2017-07-26 07:00:00,40.1,43.2,104.7,22.3,18.6
2017-07-26 08:00:00,46.7,46.3,117.9,14.9,19.4
2017-07-26 09:00:00,30.3,38.6,85.1,18.4,12.9
2017-07-26 10:00:00,35.8,38.8,93.7,18.4,18.8
2017-07-26 11:00:00,42.8,38.4,104.0,15.4,14.2
2017-07-26 12:00:00,46.3,35.8,106.7,18.4,14.3
2017-07-26 13:00:00,47.8,38.0,111.4,15.4,25.5
2017-07-26 14:00:00,52.9,38.3,119.4,14.4,19.5
2017-07-26 15:00:00,43.9,32.4,99.8,13.4,18.9
2017-07-26 16:00:00,41.2,35.0,98.1,9.9,15.6
2017-07-26 17:00:00,47.8,34.0,107.3,10.9,20.1
2017-07-26 18:00:00,36.9,35.9,92.4,11.9,19.9
2017-07-26 19:00:00,39.2,38.7,98.8,10.9,18.3
2017-07-26 20:00:00,41.6,45.6,109.3,13.4,17.5
2017-07-26 21:00:00,33.0,48.0,98.5,21.3,22.6
2017-07-26 22:00:00,45.8,49.5,119.7,16.9,23.9
2017-07-26 23:00:00,43.1,42.0,108.1,19.3,25.7
2017-07-27 00:00:00,24.3,33.0,70.2,22.3,23.3
2017-07-27 01:00:00,17.5,28.7,55.6,22.3,21.7
2017-07-27 02:00:00,20.9,29.3,61.3,20.8,20.1
2017-07-27 03:00:00,19.3,26.5,56.1,20.8,20.5
2017-07-27 04:00:00,37.6,35.9,93.6,13.4,21.8
2017-07-27 05:00:00,89.3,47.9,184.9,4.5,25.4
2017-07-27 06:00:00,61.3,42.6,136.7,7.9,26.4
2017-07-27 07:00:00,86.6,45.1,177.9,7.9,28.3
2017-07-27 08:00:00,88.1,41.5,176.7,9.4,31.2
2017-07-27 09:00:00,71.4,43.2,152.7,10.9,28.6
2017-07-27 10:00:00,46.9,33.6,105.5,20.8,24.6
2017-07-27 11:00:00,69.4,47.5,154.0,15.8,30.4
2017-07-27 12:00:00,106.0,54.0,216.5,12.4,26.4
2017-07-27 13:00:00,66.7,48.3,150.6,22.3,36.5
2017-07-27 14:00:00,50.8,48.7,126.5,25.3,32.3
2017-07-27 15:00:00,72.1,52.7,163.3,18.8,31.2
2017-07-27 16:00:00,51.1,48.1,126.5,18.3,19.0
2017-07-27 17:00:00,49.2,51.8,127.2,13.4,23.6
2017-07-27 18:00:00,50.7,49.9,127.7,14.4,28.0
2017-07-27 19:00:00,37.9,50.2,108.3,10.4,25.9
2017-07-27 20:00:00,43.3,45.1,111.6,10.4,25.4
2017-07-27 21:00:00,49.2,48.3,123.7,8.4,24.3
2017-07-27 22:00:00,41.8,43.5,107.5,9.9,23.5
2017-07-27 23:00:00,38.3,42.5,101.2,7.9,21.4
2017-07-28 00:00:00,40.7,39.2,101.6,10.4,23.2
2017-07-28 01:00:00,21.5,29.4,62.4,17.6,18.2
2017-07-28 02:00:00,26.2,34.4,74.6,15.3,16.1
2017-07-28 03:00:00,19.6,31.9,61.9,16.3,14.9
2017-07-28 04:00:00,30.5,37.7,84.4,13.3,17.4
2017-07-28 05:00:00,40.9,44.7,107.5,13.8,18.9
2017-07-28 06:00:00,70.8,52.4,161.0,8.9,23.9
2017-07-28 07:00:00,68.9,47.8,153.4,9.9,26.1
2017-07-28 08:00:00,63.8,45.2,143.0,14.3,29.1
2017-07-28 09:00:00,51.8,41.8,121.2,18.3,25.1
2017-07-28 10:00:00,56.0,41.5,127.4,26.7,27.8
2017-07-28 11:00:00,43.6,40.5,107.4,31.7,26.2
2017-07-28 12:00:00,43.6,45.2,112.1,28.7,31.6
2017-07-28 13:00:00,38.9,43.8,103.5,28.7,29.4
2017-07-28 14:00:00,52.1,45.3,125.3,22.7,20.3
2017-07-28 15:00:00,45.9,40.4,110.8,20.8,14.7
2017-07-28 16:00:00,31.9,38.9,87.9,25.2,13.5
2017-07-28 17:00:00,27.7,36.2,78.6,24.7,19.3
2017-07-28 18:00:00,27.7,37.4,79.8,21.7,23.6
2017-07-28 19:00:00,33.1,33.5,84.2,22.2,18.1
2017-07-28 20:00:00,15.6,28.0,52.0,30.2,16.2
2017-07-28 21:00:00,15.2,27.5,50.8,28.2,11.9
2017-07-28 22:00:00,36.9,35.1,91.7,21.7,10.5
2017-07-28 23:00:00,26.1,35.1,75.1,19.3,7.3
2017-07-29 00:00:00,25.6,32.4,71.6,18.9,9.7
2017-07-29 01:00:00,46.7,37.5,109.2,13.0,8.5
2017-07-29 02:00:00,36.5,34.5,90.6,12.3,9.5
2017-07-29 03:00:00,35.8,34.0,88.8,11.3,8.3
2017-07-29 04:00:00,38.5,36.2,95.2,9.8,10.7
2017-07-29 05:00:00,49.7,40.3,116.5,8.9,15.3
2017-07-29 06:00:00,51.2,41.4,120.0,15.8,24.8
2017-07-29 07:00:00,60.1,36.8,129.0,18.3,35.1
2017-07-29 08:00:00,57.8,40.5,129.1,19.7,23.1
2017-07-29 09:00:00,47.7,37.5,110.7,25.2,23.4
2017-07-29 10:00:00,41.1,38.5,101.5,30.1,24.3
2017-07-29 11:00:00,40.0,40.3,101.6,30.6,21.5
2017-07-29 12:00:00,41.1,45.6,108.6,28.7,20.6
2017-07-29 13:00:00,29.9,40.9,86.7,33.1,20.9
2017-07-29 14:00:00,41.1,53.3,116.3,25.2,19.3
2017-07-29 15:00:00,37.6,51.1,108.8,21.7,21.2
2017-07-29 16:00:00,36.1,54.8,110.1,17.8,18.9
2017-07-29 17:00:00,34.9,49.5,103.0,19.2,15.9
2017-07-29 18:00:00,53.5,61.5,143.5,8.3,20.8
2017-07-29 19:00:00,45.3,54.9,124.4,5.9,20.0
2017-07-29 20:00:00,34.1,46.0,98.3,10.3,12.9
2017-07-29 21:00:00,21.7,42.6,75.9,13.8,10.9
2017-07-29 22:00:00,47.2,47.1,119.6,9.8,16.1
2017-07-29 23:00:00,32.5,43.8,93.7,8.8,10.4
2017-07-30 00:00:00,21.3,35.9,68.6,16.9,12.0
2017-07-30 01:00:00,32.6,39.3,89.3,19.6,7.2
2017-07-30 02:00:00,18.6,38.0,66.5,26.7,4.0
2017-07-30 03:00:00,38.7,53.5,112.9,16.7,6.4
2017-07-30 04:00:00,38.7,44.1,103.4,13.8,8.6
2017-07-30 05:00:00,40.6,36.3,98.6,13.8,7.0
2017-07-30 06:00:00,49.5,37.6,113.5,13.8,8.9
2017-07-30 07:00:00,41.8,36.8,100.9,16.2,12.2
2017-07-30 08:00:00,38.3,33.5,92.2,25.2,12.4
2017-07-30 09:00:00,29.8,32.2,77.8,33.1,14.2
2017-07-30 10:00:00,30.1,33.3,79.6,34.1,20.9
2017-07-30 11:00:00,20.1,28.5,59.3,40.0,14.7
2017-07-30 12:00:00,22.8,32.0,66.9,34.1,16.7
2017-07-30 13:00:00,23.6,33.1,69.2,35.6,15.4
2017-07-30 14:00:00,20.1,30.9,61.7,42.0,14.1
2017-07-30 15:00:00,19.7,31.5,61.7,46.5,14.5
2017-07-30 16:00:00,20.5,30.3,61.7,46.9,14.5
2017-07-30 17:00:00,19.7,33.9,64.1,41.5,16.0
2017-07-30 18:00:00,20.8,35.0,67.0,40.0,21.3
2017-07-30 19:00:00,22.8,41.5,76.3,33.1,17.3
2017-07-30 20:00:00,18.1,39.9,67.7,32.1,15.9
2017-07-30 21:00:00,20.0,39.8,70.6,28.6,17.5
2017-07-30 22:00:00,21.2,38.6,71.1,30.6,17.4
2017-07-30 23:00:00,20.0,34.5,65.2,30.1,13.6
2017-07-31 00:00:00,12.4,30.9,50.0,33.4,13.9
2017-07-31 01:00:00,10.9,27.1,43.8,34.1,13.3
2017-07-31 02:00:00,11.9,23.1,41.4,33.1,13.1
2017-07-31 03:00:00,6.9,21.6,32.1,31.6,12.9
2017-07-31 04:00:00,25.0,38.4,76.8,16.7,16.1
2017-07-31 05:00:00,37.0,40.8,97.5,15.2,17.3
2017-07-31 06:00:00,59.0,46.3,136.7,13.2,19.1
2017-07-31 07:00:00,52.8,43.0,124.0,17.2,21.6
2017-07-31 08:00:00,78.2,46.0,165.9,18.2,26.2
2017-07-31 09:00:00,48.5,36.7,111.1,28.1,18.6
2017-07-31 10:00:00,38.1,39.0,97.5,30.6,18.7
2017-07-31 11:00:00,41.2,43.0,106.2,30.6,22.6
2017-07-31 12:00:00,35.8,36.8,91.6,40.5,23.2
2017-07-31 13:00:00,33.5,37.5,88.8,40.0,23.6
2017-07-31 14:00:00,45.8,45.2,115.4,34.0,21.5
2017-07-31 15:00:00,37.7,42.6,100.4,37.5,21.6
2017-07-31 16:00:00,34.2,39.3,91.7,40.5,18.7
2017-07-31 17:00:00,28.8,44.2,88.4,35.5,22.9
2017-07-31 18:00:00,29.2,44.8,89.6,30.1,24.9
2017-07-31 19:00:00,30.7,47.1,94.2,24.6,23.0
2017-07-31 20:00:00,22.6,43.4,78.1,23.1,20.1
2017-07-31 21:00:00,33.0,48.8,99.5,16.7,20.4
2017-07-31 22:00:00,28.8,46.7,90.8,14.7,21.5
2017-07-31 23:00:00,31.9,46.5,95.4,14.2,21.5
2017-08-01 00:00:00,26.7,41.4,82.4,16.2,20.6
2017-08-01 01:00:00,20.5,37.8,69.3,20.8,19.4
2017-08-01 02:00:00,18.7,37.1,65.8,20.1,19.2
2017-08-01 03:00:00,21.1,39.9,72.2,15.7,18.4
2017-08-01 04:00:00,25.3,43.3,82.1,12.2,19.4
2017-08-01 05:00:00,55.7,51.4,136.8,7.3,22.8
2017-08-01 06:00:00,71.8,51.3,161.5,7.3,23.9
2017-08-01 07:00:00,70.7,50.2,158.6,15.7,23.2
2017-08-01 08:00:00,83.4,51.4,179.3,17.7,25.5
2017-08-01 09:00:00,83.4,52.0,179.9,21.6,22.2
2017-08-01 10:00:00,37.9,38.6,96.8,34.5,17.9
2017-08-01 11:00:00,47.2,44.2,116.5,33.5,19.8
2017-08-01 12:00:00,76.8,58.9,176.6,25.6,19.7
2017-08-01 13:00:00,70.2,63.9,171.6,25.1,21.3
2017-08-01 14:00:00,50.6,55.3,132.9,33.0,21.4
2017-08-01 15:00:00,56.0,59.8,145.7,28.5,18.3
2017-08-01 16:00:00,27.5,45.0,87.2,40.4,18.7
2017-08-01 17:00:00,31.4,47.3,95.3,34.0,17.0
2017-08-01 18:00:00,30.6,49.7,96.6,30.5,16.3
2017-08-01 19:00:00,22.1,45.9,79.8,31.5,15.3
2017-08-01 20:00:00,18.3,46.6,74.7,28.5,18.5
2017-08-01 21:00:00,19.8,48.4,78.7,28.5,17.5
2017-08-01 22:00:00,34.4,51.9,104.7,20.1,18.3
2017-08-01 23:00:00,35.9,49.5,104.6,18.1,17.5
2017-08-02 00:00:00,16.3,34.9,59.9,31.3,13.5
2017-08-02 01:00:00,9.2,26.5,40.5,37.9,13.5
2017-08-02 02:00:00,13.6,33.8,54.7,30.0,11.7
2017-08-02 03:00:00,10.2,31.0,46.6,30.0,10.9
2017-08-02 04:00:00,13.2,33.8,54.1,26.5,10.3
2017-08-02 05:00:00,29.4,42.1,87.1,19.6,12.8
2017-08-02 06:00:00,35.5,50.1,104.6,16.1,13.2
2017-08-02 07:00:00,18.2,37.2,65.1,27.5,13.8
2017-08-02 08:00:00,34.7,42.5,95.7,27.0,18.0
2017-08-02 09:00:00,21.7,35.3,68.5,35.5,15.9
2017-08-02 10:00:00,23.2,39.4,75.0,35.0,16.6
2017-08-02 11:00:00,17.4,33.1,59.8,40.9,14.7
2017-08-02 12:00:00,27.8,38.0,80.7,28.5,15.9
2017-08-02 13:00:00,25.5,38.7,77.8,27.5,10.8
2017-08-02 14:00:00,28.2,40.4,83.6,21.1,10.8
2017-08-02 15:00:00,28.9,42.2,86.5,18.1,10.7
2017-08-02 16:00:00,21.2,37.7,70.3,22.6,8.3
2017-08-02 17:00:00,22.8,34.7,69.6,25.0,7.5
2017-08-02 18:00:00,31.2,40.3,88.2,21.6,9.9
2017-08-02 19:00:00,18.9,30.7,59.7,21.6,12.8
2017-08-02 20:00:00,12.4,25.0,44.1,24.0,12.1
2017-08-02 21:00:00,19.3,24.2,53.8,23.1,11.6
2017-08-02 22:00:00,18.2,26.6,54.4,20.1,6.8
2017-08-02 23:00:00,13.9,20.8,42.2,23.5,6.9
2017-08-03 00:00:00,9.6,16.3,30.9,24.7,5.3
2017-08-03 01:00:00,11.6,21.7,39.5,22.7,4.2
2017-08-03 02:00:00,12.8,26.2,45.8,23.5,5.7
2017-08-03 03:00:00,8.5,25.2,38.3,30.5,11.2
2017-08-03 04:00:00,12.4,25.1,44.0,28.0,15.7
2017-08-03 05:00:00,27.7,38.2,80.6,19.6,23.4
2017-08-03 06:00:00,40.7,45.4,107.9,19.1,22.5
2017-08-03 07:00:00,39.6,46.6,107.3,24.0,25.6
2017-08-03 08:00:00,38.4,42.5,101.4,30.5,27.4
2017-08-03 09:00:00,35.7,40.9,95.6,30.5,25.1
2017-08-03 10:00:00,35.7,39.1,93.9,31.5,26.2
2017-08-03 11:00:00,34.6,37.9,90.9,33.9,23.8
2017-08-03 12:00:00,36.1,38.5,93.8,34.9,25.3
2017-08-03 13:00:00,33.4,41.0,92.2,33.9,28.4
2017-08-03 14:00:00,31.9,36.9,85.7,40.4,27.6
2017-08-03 15:00:00,29.9,37.5,83.5,38.9,24.9
2017-08-03 16:00:00,25.3,39.5,78.3,38.4,24.0
2017-08-03 17:00:00,25.0,40.1,78.4,34.4,26.2
2017-08-03 18:00:00,26.1,41.2,81.3,31.9,26.3
2017-08-03 19:00:00,19.6,40.3,70.3,31.9,20.6
2017-08-03 20:00:00,27.2,43.0,84.8,26.5,21.4
2017-08-03 21:00:00,42.2,43.1,107.8,21.5,23.6
2017-08-03 22:00:00,19.9,39.1,69.7,25.5,16.3
2017-08-03 23:00:00,29.1,40.6,85.3,23.0,15.2
2017-08-04 00:00:00,22.7,34.9,69.7,28.0,14.7
2017-08-04 01:00:00,15.1,28.8,51.9,35.2,11.7
2017-08-04 02:00:00,10.4,24.6,40.5,33.9,10.8
2017-08-04 03:00:00,10.7,26.4,42.8,31.9,9.9
2017-08-04 04:00:00,17.2,29.7,56.2,30.4,11.1
2017-08-04 05:00:00,33.7,40.5,92.1,22.5,13.1
2017-08-04 06:00:00,39.8,43.9,104.9,26.0,14.9
2017-08-04 07:00:00,51.6,45.9,125.1,28.5,17.6
2017-08-04 08:00:00,55.5,49.3,134.4,27.5,19.3
2017-08-04 09:00:00,60.4,46.2,138.9,28.5,45.1
2017-08-04 10:00:00,53.2,50.6,132.1,30.9,20.8
2017-08-04 11:00:00,43.6,50.3,117.2,31.4,23.6
2017-08-04 12:00:00,75.7,61.8,177.9,30.9,23.0
2017-08-04 13:00:00,52.4,55.4,135.7,31.9,21.6
2017-08-04 14:00:00,42.4,52.2,117.2,33.9,22.2
2017-08-04 15:00:00,47.8,53.8,127.0,33.4,20.5
2017-08-04 16:00:00,51.2,62.0,140.5,25.0,21.2
2017-08-04 17:00:00,32.8,51.9,102.2,32.4,22.1
2017-08-04 18:00:00,26.3,52.7,93.1,29.4,25.3
2017-08-04 19:00:00,28.3,56.8,100.1,23.0,25.3
2017-08-04 20:00:00,32.1,56.7,105.8,19.0,21.6
2017-08-04 21:00:00,35.1,62.5,116.4,15.1,19.6
2017-08-04 22:00:00,97.8,69.7,219.5,8.6,20.7
2017-08-04 23:00:00,53.8,65.6,148.1,7.6,19.3
2017-08-05 00:00:00,50.6,54.0,131.6,12.7,15.3
2017-08-05 01:00:00,20.6,30.3,61.9,24.0,12.5
2017-08-05 02:00:00,6.8,24.2,34.6,26.9,12.5
2017-08-05 03:00:00,7.6,21.8,33.4,31.9,13.1
2017-08-05 04:00:00,16.4,29.8,54.9,31.9,11.9
2017-08-05 05:00:00,11.4,24.6,42.1,36.3,9.2
2017-08-05 06:00:00,22.5,34.4,68.9,28.9,13.2
2017-08-05 07:00:00,16.7,28.7,54.3,35.8,10.9
2017-08-05 08:00:00,24.4,29.6,67.0,40.8,12.0
2017-08-05 09:00:00,36.2,39.4,94.9,39.3,17.8
2017-08-05 10:00:00,22.1,32.7,66.5,44.3,19.8
2017-08-05 11:00:00,56.4,57.3,143.8,26.4,26.3
2017-08-05 12:00:00,31.2,32.5,80.3,44.3,11.0
2017-08-05 13:00:00,36.2,37.7,93.1,45.7,12.4
2017-08-05 14:00:00,18.6,22.7,51.2,51.2,14.1
2017-08-05 15:00:00,23.6,29.7,65.8,48.2,11.1
2017-08-05 16:00:00,36.5,43.0,99.0,43.3,14.9
2017-08-05 17:00:00,40.3,52.5,114.3,37.3,19.4
2017-08-05 18:00:00,28.1,38.5,81.6,40.3,33.5
2017-08-05 19:00:00,47.6,58.2,131.2,25.4,18.4
2017-08-05 20:00:00,48.7,58.8,133.5,22.0,16.2
2017-08-05 21:00:00,46.4,60.1,131.2,19.0,16.7
2017-08-05 22:00:00,61.6,63.9,158.4,14.0,18.4
2017-08-05 23:00:00,54.8,71.2,155.2,6.6,20.4
2017-08-06 00:00:00,60.1,67.5,159.6,5.4,18.7
2017-08-06 01:00:00,53.5,55.8,137.8,9.4,23.0
2017-08-06 02:00:00,43.7,53.6,120.6,8.6,16.1
2017-08-06 03:00:00,35.7,49.1,103.8,8.6,15.0
2017-08-06 04:00:00,20.1,41.7,72.5,11.0,14.3
2017-08-06 05:00:00,28.4,44.5,88.1,10.1,14.2
2017-08-06 06:00:00,39.9,40.1,101.2,13.5,16.8
2017-08-06 07:00:00,49.0,40.5,115.6,18.0,15.6
2017-08-06 08:00:00,26.1,32.1,72.2,29.9,11.5
2017-08-06 09:00:00,30.7,34.4,81.5,38.3,12.5
2017-08-06 10:00:00,25.4,35.1,74.0,43.2,13.6
2017-08-06 11:00:00,31.1,37.4,85.0,46.7,12.9
2017-08-06 12:00:00,26.5,30.3,71.0,54.6,14.7
2017-08-06 13:00:00,26.5,39.9,80.5,51.2,14.8
2017-08-06 14:00:00,31.1,45.1,92.7,48.7,13.5
2017-08-06 15:00:00,31.4,45.1,93.3,47.2,15.9
2017-08-06 16:00:00,30.7,48.7,95.7,44.7,17.3
2017-08-06 17:00:00,29.9,49.3,95.2,35.8,16.6
2017-08-06 18:00:00,27.2,49.4,91.1,34.3,18.9
2017-08-06 19:00:00,20.7,47.7,79.6,32.3,20.3
2017-08-06 20:00:00,12.8,40.8,60.3,33.8,18.4
2017-08-06 21:00:00,19.6,46.0,76.0,27.4,15.9
2017-08-06 22:00:00,15.0,44.9,67.9,28.4,14.7
2017-08-06 23:00:00,16.2,41.9,66.7,27.9,13.8
2017-08-07 00:00:00,14.3,38.6,60.4,30.5,15.0
2017-08-07 01:00:00,7.7,32.4,44.1,34.5,13.6
2017-08-07 02:00:00,8.2,30.2,42.7,33.8,13.1
2017-08-07 03:00:00,12.3,30.7,49.6,31.8,13.0
2017-08-07 04:00:00,16.9,36.6,62.5,25.9,14.6
2017-08-07 05:00:00,33.2,47.0,97.9,16.5,17.7
2017-08-07 06:00:00,50.0,52.6,129.2,13.5,18.4
2017-08-07 07:00:00,48.8,52.6,127.5,12.0,20.7
2017-08-07 08:00:00,49.6,51.4,127.4,15.0,21.8
2017-08-07 09:00:00,61.0,45.0,138.2,18.4,29.3
2017-08-07 10:00:00,47.7,47.9,121.0,18.4,20.6
2017-08-07 11:00:00,42.7,43.9,109.3,22.4,21.4
2017-08-07 12:00:00,38.9,43.3,103.0,28.3,18.9
2017-08-07 13:00:00,45.0,49.2,118.1,25.4,17.2
2017-08-07 14:00:00,44.2,49.2,117.0,28.3,20.6
2017-08-07 15:00:00,28.6,40.0,83.9,34.3,18.8
2017-08-07 16:00:00,29.4,47.7,92.7,28.8,18.1
2017-08-07 17:00:00,30.1,50.1,96.3,26.8,19.0
2017-08-07 18:00:00,57.5,66.3,154.4,9.0,25.0
2017-08-07 19:00:00,42.3,62.4,127.2,16.9,19.2
2017-08-07 20:00:00,51.0,63.5,141.6,8.0,15.8
2017-08-07 21:00:00,117.8,71.3,251.9,1.6,18.7
2017-08-07 22:00:00,100.3,72.8,226.6,0.6,18.7
2017-08-07 23:00:00,22.5,59.8,94.3,0.1,7.5
2017-08-08 00:00:00,8.1,50.7,63.1,1.4,9.3
2017-08-08 01:00:00,9.6,37.2,51.9,7.3,8.2
2017-08-08 02:00:00,22.5,35.4,69.9,9.5,11.3
2017-08-08 03:00:00,23.2,37.2,72.8,7.0,10.5
2017-08-08 04:00:00,39.6,48.2,108.9,4.0,15.8
2017-08-08 05:00:00,61.5,53.9,148.2,4.5,17.0
2017-08-08 06:00:00,64.9,57.4,157.0,4.5,18.5
2017-08-08 07:00:00,71.4,57.3,166.8,,18.1
2017-08-08 08:00:00,102.1,65.3,221.8,,21.3
2017-08-08 09:00:00,83.1,60.2,187.6,,18.2
2017-08-08 10:00:00,64.9,45.6,145.1,,15.2
2017-08-08 11:00:00,59.2,48.0,138.8,,14.8
2017-08-08 12:00:00,49.4,41.6,117.3,,17.4
2017-08-08 13:00:00,32.7,41.3,91.3,,12.0
2017-08-08 14:00:00,34.6,40.6,93.6,,12.6
2017-08-08 15:00:00,40.6,44.7,107.0,,20.3
2017-08-08 16:00:00,39.5,43.0,103.5,,12.8
2017-08-08 17:00:00,30.7,40.1,87.3,,15.9
2017-08-08 18:00:00,26.2,40.8,80.9,,10.9
2017-08-08 19:00:00,23.5,42.6,78.7,,12.4
2017-08-08 20:00:00,37.2,51.4,108.4,,13.1
2017-08-08 21:00:00,42.5,54.3,119.4,,12.8
2017-08-08 22:00:00,52.3,57.2,137.4,,14.4
2017-08-08 23:00:00,44.0,56.1,123.5,,11.8
2017-08-09 00:00:00,21.6,40.3,73.4,,8.9
2017-08-09 01:00:00,17.1,31.6,57.8,,8.4
2017-08-09 02:00:00,20.9,30.2,62.1,,9.2
2017-08-09 03:00:00,24.6,34.9,72.7,,8.4
2017-08-09 04:00:00,37.9,47.3,105.3,,10.5
2017-08-09 05:00:00,67.0,61.9,164.6,,15.1
2017-08-09 06:00:00,75.0,64.2,179.1,,14.2
2017-08-09 07:00:00,102.6,76.4,233.7,,17.6
2017-08-09 08:00:00,24.6,54.0,91.7,,12.0
2017-08-09 09:00:00,38.6,52.1,111.3,,9.3
2017-08-09 10:00:00,36.3,52.1,107.8,,10.6
2017-08-09 11:00:00,10.6,35.1,51.3,,21.1
2017-08-09 12:00:00,31.0,45.6,93.2,,35.2
2017-08-09 13:00:00,19.7,36.2,66.3,,10.8
2017-08-09 14:00:00,8.3,25.0,37.7,,7.8
2017-08-09 15:00:00,14.7,29.1,51.7,,7.0
2017-08-09 16:00:00,10.6,28.5,44.7,,8.8
2017-08-09 17:00:00,15.9,29.1,53.4,,9.0
2017-08-09 18:00:00,11.3,25.5,42.9,,12.0
2017-08-09 19:00:00,7.5,23.2,34.7,,11.6
2017-08-09 20:00:00,6.4,21.4,31.2,,21.3
2017-08-09 21:00:00,6.0,18.4,27.7,,15.0
2017-08-09 22:00:00,6.0,16.6,25.9,,11.4
2017-08-09 23:00:00,3.0,13.7,18.3,,11.4
2017-08-10 00:00:00,2.9,11.1,15.5,,11.4
2017-08-10 01:00:00,3.4,10.3,15.5,,10.6
2017-08-10 02:00:00,2.2,8.3,11.7,,9.8
2017-08-10 03:00:00,2.2,10.7,14.1,,12.2
2017-08-10 04:00:00,3.0,11.9,16.5,,11.9
2017-08-10 05:00:00,6.0,16.7,25.8,,12.7
2017-08-10 06:00:00,14.7,25.0,47.5,,12.1
2017-08-10 07:00:00,17.3,31.5,58.0,,14.5
2017-08-10 08:00:00,18.8,25.5,54.4,,11.6
2017-08-10 09:00:00,15.4,23.2,46.8,,14.9
2017-08-10 10:00:00,15.4,25.6,49.2,,17.4
2017-08-10 11:00:00,27.5,34.5,76.6,,15.4
2017-08-10 12:00:00,19.9,30.3,60.9,,13.5
2017-08-10 13:00:00,22.2,25.5,59.6,,14.6
2017-08-10 14:00:00,15.4,27.4,51.0,,17.8
2017-08-10 15:00:00,15.4,24.4,48.0,,15.6
2017-08-10 16:00:00,12.4,26.2,45.1,,
2017-08-10 17:00:00,12.4,27.4,46.3,,24.7
2017-08-10 18:00:00,12.0,38.1,56.5,,20.7
2017-08-10 19:00:00,1.4,35.2,37.3,,52.6
2017-08-10 20:00:00,5.2,53.1,61.0,,28.7
2017-08-10 21:00:00,1.4,78.7,80.9,,48.5
2017-08-10 22:00:00,28.6,88.8,132.6,,24.1
2017-08-10 23:00:00,49.3,88.2,163.7,,20.1
2017-08-11 00:00:00,33.9,88.2,140.2,,18.3
2017-08-11 01:00:00,42.0,73.1,137.5,,19.4
2017-08-11 02:00:00,40.6,70.3,132.5,,17.1
2017-08-11 03:00:00,55.7,73.3,158.6,,19.4
2017-08-11 04:00:00,63.9,69.7,167.7,,
2017-08-11 05:00:00,90.7,67.9,206.9,,28.5
2017-08-11 06:00:00,96.0,68.5,215.6,,27.3
2017-08-11 07:00:00,127.6,75.6,271.3,,29.7
2017-08-11 08:00:00,109.5,77.5,245.4,,29.6
2017-08-11 09:00:00,86.5,67.4,200.0,,26.7
2017-08-11 10:00:00,54.5,51.9,135.4,,13.2
2017-08-11 11:00:00,45.1,51.3,120.4,,17.2
2017-08-11 12:00:00,60.9,61.5,154.8,,21.9
2017-08-11 13:00:00,42.8,54.9,120.5,,21.5
2017-08-11 14:00:00,33.4,49.5,100.7,,19.7
2017-08-11 15:00:00,36.4,60.3,116.0,,25.0
2017-08-11 16:00:00,41.6,63.3,127.1,,21.9
2017-08-11 17:00:00,42.0,61.5,125.9,,22.7
2017-08-11 18:00:00,39.0,61.5,121.3,,24.9
2017-08-11 19:00:00,33.3,53.8,104.9,,18.4
2017-08-11 20:00:00,24.7,50.8,88.6,,19.2
2017-08-11 21:00:00,22.8,43.6,78.5,,15.2
2017-08-11 22:00:00,29.2,46.6,91.3,,14.5
2017-08-11 23:00:00,24.6,43.0,80.8,,11.4
2017-08-12 00:00:00,24.8,42.2,80.2,,9.9
2017-08-12 01:00:00,25.8,41.4,81.0,,8.6
2017-08-12 02:00:00,41.9,40.1,104.4,,9.7
2017-08-12 03:00:00,30.3,35.9,82.3,,8.8
2017-08-12 04:00:00,24.6,34.7,72.4,,7.0
2017-08-12 05:00:00,43.4,44.9,111.5,,8.2
2017-08-12 06:00:00,50.9,49.1,127.2,,11.7
2017-08-12 07:00:00,41.9,43.1,107.4,,12.9
2017-08-12 08:00:00,35.9,37.1,92.2,,12.6
2017-08-12 09:00:00,43.8,36.6,103.7,,10.4
2017-08-12 10:00:00,36.2,37.8,93.3,,13.7
2017-08-12 11:00:00,32.5,39.5,89.3,,12.4
2017-08-12 12:00:00,31.7,41.9,90.6,,14.2
2017-08-12 13:00:00,31.7,40.7,89.4,,11.5
2017-08-12 14:00:00,33.2,42.6,93.5,,12.8
2017-08-12 15:00:00,29.1,44.9,89.5,,13.0
2017-08-12 16:00:00,35.1,49.1,102.9,,14.0
2017-08-12 17:00:00,32.4,46.2,95.9,,14.0
2017-08-12 18:00:00,38.8,61.1,120.6,,18.8
